,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
7,Calma,https://open.spotify.com/embed/track/71JgPrqnNGa5tXCNQRSezU,spotify:track:71JgPrqnNGa5tXCNQRSezU,52,young.vishnu,0.68,0.635,0.495,0.159,0.929,79.054,-5.916,0.0726,0.132,1
14,Early Rio,https://open.spotify.com/embed/track/0rpf1OhSfp8hkOsFhONU0d,spotify:track:0rpf1OhSfp8hkOsFhONU0d,45,Screen Jazzmaster,0.76,0.561,0.681,0.733,0.847,83.008,-11.101,0.0559,0.108,1
15,Drifting in a Dream,https://open.spotify.com/embed/track/2AJ7yy7ulIXoDgLNMzjfbv,spotify:track:2AJ7yy7ulIXoDgLNMzjfbv,32,Kalmah,0.394,0.755,0.288,4.37e-05,0.89,128.002,-5.8,0.0446,0.298,1
27,Deck the Halls - Lo-Fi,https://open.spotify.com/embed/track/03cWzdHw0bWbHEv8wYgAzg,spotify:track:03cWzdHw0bWbHEv8wYgAzg,26,hope mona,0.781,0.283,0.673,0.491,0.814,80.03,-7.745,0.214,0.253,1
35,American Trilogy - Live,https://open.spotify.com/embed/track/6CT7j3vaqT3KlnZEetnQqW,spotify:track:6CT7j3vaqT3KlnZEetnQqW,42,Elvis Presley,0.301,0.393,0.204,0.265,0.834,89.711,-16.525,0.0441,0.964,1
37,Tempête printanière,https://open.spotify.com/embed/track/6WKm1ecd68hRHzvQ4geEcX,spotify:track:6WKm1ecd68hRHzvQ4geEcX,47,Thunder Phall,0.138,0.748,0.0191,0.00463,0.907,87.667,-30.011,0.149,0.98,1
49,Instigator,https://open.spotify.com/embed/track/6JC9CimuVsxAgnagjelfmL,spotify:track:6JC9CimuVsxAgnagjelfmL,20,Jon Faddis,0.453,0.437,0.509,0.0989,0.651,121.157,-13.398,0.113,0.041,1
83,1979,https://open.spotify.com/embed/track/3h5zik31hTTat9jmpCZZNC,spotify:track:3h5zik31hTTat9jmpCZZNC,57,The Smashing Pumpkins,0.768,0.782,0.964,0.021,0.683,127.042,-10.231,0.033,0.0802,1
104,Punk,https://open.spotify.com/embed/track/4bCi0lunxzHwpNKjEyaJk6,spotify:track:4bCi0lunxzHwpNKjEyaJk6,22,Nammy Wams,0.734,0.461,0.204,0.00868,0.708,141.969,-11.921,0.0577,0.0824,1
106,Oh Tannenbaum,https://open.spotify.com/embed/track/7HJEWwtoEwP0lGhaW0N81I,spotify:track:7HJEWwtoEwP0lGhaW0N81I,27,Gail Donovan,0.795,0.0697,0.699,0.323,0.842,56.094,-8.766,0.108,0.0805,1
121,Lhabia,https://open.spotify.com/embed/track/28q0pUwcJRS2tGZsYH6xL5,spotify:track:28q0pUwcJRS2tGZsYH6xL5,60,Deftones,0.382,0.988,0.151,4.34e-05,0.889,150.757,-5.029,0.233,0.303,1
123,Take Off,https://open.spotify.com/embed/track/0fkugUgapvkQGQzEzb47ML,spotify:track:0fkugUgapvkQGQzEzb47ML,9,Submarine in Space,0.446,0.527,0.258,0.483,0.908,82.858,-10.411,0.0307,0.059,1
125,Fallen Angel,https://open.spotify.com/embed/track/2HPpdNLzGv3sal6DYLRq5d,spotify:track:2HPpdNLzGv3sal6DYLRq5d,51,Wolfgang Laux,0.805,0.49,0.601,0.578,0.887,109.96,-9.176,0.0274,0.0901,1
162,Boy,https://open.spotify.com/embed/track/4F1awMDl4eLNdzm5m5ylGo,spotify:track:4F1awMDl4eLNdzm5m5ylGo,43,ten56.,0.482,0.972,0.277,4.71e-05,0.81,141.93,-6.42,0.0921,0.378,1
167,River Of Dreams,https://open.spotify.com/embed/track/45jab7CY7ZsjQGUrhGzAKR,spotify:track:45jab7CY7ZsjQGUrhGzAKR,38,Spiritualizer,0.157,0.142,0.0363,0.212,0.754,132.236,-20.196,0.0407,0.112,1
211,FRENCH PRESS,https://open.spotify.com/embed/track/7v5zuBPxYDKPA73yxhl7ia,spotify:track:7v5zuBPxYDKPA73yxhl7ia,13,Jay Kim,0.635,0.367,0.458,0.627,0.939,199.976,-17.462,0.0582,0.108,1
223,Parallax,https://open.spotify.com/embed/track/5NR0Kyk5YRBPtaI33hivZx,spotify:track:5NR0Kyk5YRBPtaI33hivZx,47,Boris Brejcha,0.783,0.821,0.618,6.12e-06,0.894,125.009,-9.462,0.0541,0.124,1
229,Healing,https://open.spotify.com/embed/track/6BFgRgJWIuIba0K5IKupnT,spotify:track:6BFgRgJWIuIba0K5IKupnT,58,TWO LANES,0.813,0.437,0.105,0.391,0.843,116.992,-12.817,0.0574,0.131,1
245,Deceiver - VIP,https://open.spotify.com/embed/track/6pYrFML0tGfLo4bWRE4710,spotify:track:6pYrFML0tGfLo4bWRE4710,21,Chris Lake,0.889,0.898,0.84,0.0189,0.67,124.02,-4.36,0.105,0.0769,1
246,Perfect Rain,https://open.spotify.com/embed/track/7MhZHbrf3xvUdUBO0NCWYJ,spotify:track:7MhZHbrf3xvUdUBO0NCWYJ,57,Eva Poured,0.164,0.398,0.0564,0.000101,0.926,89.485,-25.963,0.0802,0.748,1
266,Halo,https://open.spotify.com/embed/track/0FilCJDN0Cvjo0jezjxgAC,spotify:track:0FilCJDN0Cvjo0jezjxgAC,47,Jeremy Green,0.423,0.793,0.286,0.62,0.791,79.993,-7.503,0.0649,0.146,1
272,Run Into Flowers,https://open.spotify.com/embed/track/5Y8sPOwWupGEGM7ifBDR7F,spotify:track:5Y8sPOwWupGEGM7ifBDR7F,36,M83,0.418,0.874,0.0479,0.000312,0.788,119.986,-4.368,0.0452,0.257,1
319,Blur,https://open.spotify.com/embed/track/7eHDn7TyswvJIfxWGtIYKk,spotify:track:7eHDn7TyswvJIfxWGtIYKk,44,SamuW,0.704,0.128,0.321,0.364,0.55,80.006,-17.504,0.124,0.0908,1
334,Paradise,https://open.spotify.com/embed/track/69zIdA5t7hSbg84oBqMGN2,spotify:track:69zIdA5t7hSbg84oBqMGN2,14,Duck Street,0.8,0.717,0.541,0.279,0.876,130.001,-5.452,0.0443,0.164,1
358,Electric Face,https://open.spotify.com/embed/track/5n42PZq02lNYjIp2PbDdHY,spotify:track:5n42PZq02lNYjIp2PbDdHY,25,The Bad Plus,0.327,0.819,0.451,0.331,0.504,129.125,-5.312,0.0386,0.11,1
359,Mosaic Forest,https://open.spotify.com/embed/track/70KirfSGTOx9ndISuiEEe9,spotify:track:70KirfSGTOx9ndISuiEEe9,34,Darren Spice,0.573,0.512,0.624,0.786,0.854,80.067,-9.159,0.042,0.0856,1
376,Freeway,https://open.spotify.com/embed/track/4ZyRWLgtHGZAOSeH5W4mes,spotify:track:4ZyRWLgtHGZAOSeH5W4mes,43,Clifford,0.754,0.394,0.668,0.725,0.899,136.034,-13.99,0.0394,0.363,1
378,A Fly on the Wall (Nobody is Home),https://open.spotify.com/embed/track/6dpyMuO35p1DMpxk3GNrCV,spotify:track:6dpyMuO35p1DMpxk3GNrCV,31,We Weren't Invited,0.416,0.957,0.284,0.000101,0.634,113.048,-5.285,0.137,0.961,1
383,For Want Of,https://open.spotify.com/embed/track/0Ca6zALpIkO7nwSHpT5hSg,spotify:track:0Ca6zALpIkO7nwSHpT5hSg,39,Rites of Spring,0.232,0.942,0.347,0.00357,0.878,106.79,-5.779,0.0419,0.082,1
389,Vasudeva,https://open.spotify.com/embed/track/7j3zDLa2WRzvNdaYfriFMy,spotify:track:7j3zDLa2WRzvNdaYfriFMy,31,Slow Nomaden,0.807,0.651,0.481,0.000171,0.634,118.002,-10.333,0.0472,0.0775,1
393,Tratoria,https://open.spotify.com/embed/track/3IX30GXLumSoisqM3qUHAZ,spotify:track:3IX30GXLumSoisqM3qUHAZ,38,Redmoo,0.634,0.548,0.569,0.125,0.964,140.018,-11.479,0.0321,0.271,1
397,It Was a Time,https://open.spotify.com/embed/track/2GxMwz9lPseQX7i50M3zXX,spotify:track:2GxMwz9lPseQX7i50M3zXX,25,TrackTribe,0.656,0.934,0.729,0.0358,0.544,94.085,-8.242,0.0623,0.0786,1
398,Everlasting Green,https://open.spotify.com/embed/track/3amu3SSMy5PIxCBELWzTrM,spotify:track:3amu3SSMy5PIxCBELWzTrM,23,ATOM,0.0777,0.943,0.0192,0.279,0.982,82.967,-19.86,0.098,0.132,1
401,Minena,https://open.spotify.com/embed/track/4yvUIVFjmNJL7nrb0irmBa,spotify:track:4yvUIVFjmNJL7nrb0irmBa,22,Ranma Entero,0.806,0.867,0.504,0.521,0.903,122.996,-8.981,0.0709,0.102,1
412,Echolalia,https://open.spotify.com/embed/track/0cXHEFaNtrgXuoBtOiaZDo,spotify:track:0cXHEFaNtrgXuoBtOiaZDo,50,Faetooth,0.617,0.667,0.319,0.00252,0.779,115.002,-5.948,0.0357,0.11,1
439,Drizzling Down,https://open.spotify.com/embed/track/4scLidW4WSD9JbaRc9CspV,spotify:track:4scLidW4WSD9JbaRc9CspV,57,Liquid Dance,0.167,0.423,0.0389,0.000296,0.836,115.871,-25.799,0.111,0.475,1
443,Creepin',https://open.spotify.com/embed/track/6Aag6dVH7JZtS8VkvGmofm,spotify:track:6Aag6dVH7JZtS8VkvGmofm,25,Joanne Shaw Taylor,0.427,0.85,0.695,0.0493,0.46,135.208,-5.524,0.0407,0.348,1
452,Salt Water Taffy,https://open.spotify.com/embed/track/7qja5koXB0YyXvP0lDLia6,spotify:track:7qja5koXB0YyXvP0lDLia6,45,Drofty,0.645,0.29,0.41,0.529,0.838,100.007,-19.937,0.0397,0.102,1
482,Essa Mina,https://open.spotify.com/embed/track/3s4vo3MRq4u5ogEQYtydfT,spotify:track:3s4vo3MRq4u5ogEQYtydfT,42,Disfreq,0.757,0.947,0.365,0.000648,0.843,129.996,-6.158,0.0417,0.0528,1
500,Hammock,https://open.spotify.com/embed/track/7jBpyJs5rv6eH6Pt0ozKQL,spotify:track:7jBpyJs5rv6eH6Pt0ozKQL,36,La Guy,0.646,0.612,0.605,0.689,0.87,113.025,-10.857,0.036,0.117,1
514,Otherside,https://open.spotify.com/embed/track/5Vx0adNfQ9acNFltwiXd2Z,spotify:track:5Vx0adNfQ9acNFltwiXd2Z,48,Vini Vici,0.583,0.926,0.0661,0.00193,0.628,140.008,-4.695,0.0813,0.0849,1
539,Bleed,https://open.spotify.com/embed/track/4E6wpXABj8XosZEPXZz2OK,spotify:track:4E6wpXABj8XosZEPXZz2OK,60,Meshuggah,0.242,0.998,0.18,8.12e-06,0.88,114.642,-5.64,0.0894,0.284,1
548,Childchewer,https://open.spotify.com/embed/track/18xvWGURVYg8hUIRHpowNr,spotify:track:18xvWGURVYg8hUIRHpowNr,43,Infant Annihilator,0.454,0.985,0.278,2.19e-06,0.889,130.1,-2.025,0.247,0.289,1
579,Xmas Treez,https://open.spotify.com/embed/track/6Ouj0h3zO7dHV9Ok5yU8gv,spotify:track:6Ouj0h3zO7dHV9Ok5yU8gv,22,Ghost Beatz,0.592,0.649,0.0601,0.617,0.957,86.018,-4.959,0.0277,0.112,1
594,Uprising,https://open.spotify.com/embed/track/7l3c9HzDEJZmIHFqPLqBhZ,spotify:track:7l3c9HzDEJZmIHFqPLqBhZ,24,Hrag Mikkel,0.715,0.895,0.525,0.00247,0.814,122.003,-6.812,0.0493,0.0487,1
599,Fairy Fountain,https://open.spotify.com/embed/track/7fD72waADOZymEpuQfbiDE,spotify:track:7fD72waADOZymEpuQfbiDE,57,Mikel,0.671,0.525,0.283,0.404,0.924,78.012,-10.768,0.0506,0.0917,1
601,Rumble - Mixed,https://open.spotify.com/embed/track/6ap9zLTT2jqcLbqrZZ20u8,spotify:track:6ap9zLTT2jqcLbqrZZ20u8,11,Space Laces,0.554,0.941,0.0363,6.13e-05,0.695,112.564,-1.439,0.0518,0.422,1
610,La Grange,https://open.spotify.com/embed/track/3xjg84vWI81M4uGFIP9NHu,spotify:track:3xjg84vWI81M4uGFIP9NHu,40,ZZ Top,0.41,0.812,0.501,0.0618,0.747,80.7,-7.061,0.0427,0.246,1
612,Snow Angel,https://open.spotify.com/embed/track/2sWdHoGbx4QFDTVcxgmGTD,spotify:track:2sWdHoGbx4QFDTVcxgmGTD,22,barry straw,0.762,0.319,0.575,0.582,0.723,74.992,-16.766,0.0734,0.133,1
643,Elden Ring,https://open.spotify.com/embed/track/2iiJOgkKOCyb7ZPeqUNpud,spotify:track:2iiJOgkKOCyb7ZPeqUNpud,50,Tsukasa Saitoh,0.251,0.541,0.078,0.00825,0.682,76.519,-14.774,0.0472,0.104,1
660,Greek Rain and Thunder,https://open.spotify.com/embed/track/0CYwZoze1eTVaYFZTMu0EV,spotify:track:0CYwZoze1eTVaYFZTMu0EV,58,Rain Inc,0.178,0.998,1e-05,0.00784,0.741,88.451,-18.55,0.0593,0.761,1
663,Riverside - Radio Mix,https://open.spotify.com/embed/track/3YwOh5FSxwhRnvO1yGduEi,spotify:track:3YwOh5FSxwhRnvO1yGduEi,47,Sidney Samson,0.799,0.96,0.755,0.000673,0.774,125.995,-2.012,0.043,0.13,1
676,dont make me wait,https://open.spotify.com/embed/track/4nU5QRHosclTgx65DkDPoN,spotify:track:4nU5QRHosclTgx65DkDPoN,33,heartaake,0.665,0.924,0.14,0.0412,0.828,134.987,-6.262,0.0363,0.0727,1
685,Adieu,https://open.spotify.com/embed/track/0KesTnAAzyzFj3jNaZ9X6l,spotify:track:0KesTnAAzyzFj3jNaZ9X6l,24,kelz,0.687,0.747,0.402,0.000918,0.756,118.004,-7.461,0.0272,0.336,1
693,Day to Day,https://open.spotify.com/embed/track/6GsMZvIYPA1ZZT2Cf9hnUE,spotify:track:6GsMZvIYPA1ZZT2Cf9hnUE,26,Robbert Hek,0.734,0.755,0.267,0.105,0.89,123.004,-9.704,0.0763,0.169,1
720,Ancestral Recall,https://open.spotify.com/embed/track/6ss6OkJFKQHnqO84sizM4w,spotify:track:6ss6OkJFKQHnqO84sizM4w,32,Emma Ruth Rundle,0.244,0.816,0.198,0.000335,0.873,144.775,-8.055,0.0634,0.112,1
730,Not Enough,https://open.spotify.com/embed/track/4mKUzggb15xw0CxE5mrmMi,spotify:track:4mKUzggb15xw0CxE5mrmMi,31,Classe Beats,0.819,0.716,0.556,0.0787,0.933,151.952,-7.23,0.066,0.123,1
741,Creeper,https://open.spotify.com/embed/track/5CQk0toCduNcGayisDXrcb,spotify:track:5CQk0toCduNcGayisDXrcb,17,Donny McCaslin,0.396,0.471,0.0646,0.0711,0.648,150.007,-9.855,0.0342,0.0833,1
742,Forever Alive - Mixed,https://open.spotify.com/embed/track/4u7T1AzhtXXA35RG6OtftV,spotify:track:4u7T1AzhtXXA35RG6OtftV,38,Justus,0.586,0.93,0.146,0.00387,0.888,129.809,-5.148,0.102,0.826,1
752,Green Hour,https://open.spotify.com/embed/track/5sEq6CloKNgOClDlJZemZ4,spotify:track:5sEq6CloKNgOClDlJZemZ4,42,TOSHIKI HAYASHI(%C),0.786,0.672,0.734,0.23,0.878,170.02,-7.81,0.107,0.156,1
757,Bansuri,https://open.spotify.com/embed/track/5PTwd54TX8VWHOD2UgR32f,spotify:track:5PTwd54TX8VWHOD2UgR32f,40,Electric Universe,0.512,0.963,0.147,8.17e-05,0.824,144.994,-4.078,0.0509,0.22,1
819,Sparks,https://open.spotify.com/embed/track/0Ly4wvpmDlFjh0h2CsmpVh,spotify:track:0Ly4wvpmDlFjh0h2CsmpVh,38,The Who,0.513,0.455,0.0366,0.461,0.905,140.41,-13.004,0.0427,0.121,1
841,Sthlm Snow,https://open.spotify.com/embed/track/1hFH9RtFSBOYtaySQk7wlf,spotify:track:1hFH9RtFSBOYtaySQk7wlf,43,Maea Sid,0.703,0.545,0.407,0.611,0.827,114.989,-11.371,0.0393,0.112,1
852,Final Take Off (アフターバーナーII),https://open.spotify.com/embed/track/6gTlZZgfZo3b8Q6LmkGEhN,spotify:track:6gTlZZgfZo3b8Q6LmkGEhN,15,SEGA SOUND TEAM,0.546,0.984,0.748,0.146,0.881,145.76,-6.205,0.0386,0.107,1
868,Don't Stop,https://open.spotify.com/embed/track/0ygoI3HcoGScxt879A23Uk,spotify:track:0ygoI3HcoGScxt879A23Uk,54,ATB,0.711,0.937,0.57,0.146,0.763,134.21,-5.314,0.0351,0.324,1
874,Hell Is Where The Heart Is,https://open.spotify.com/embed/track/4jZFmBhYpwwiWjuEYmlEYq,spotify:track:4jZFmBhYpwwiWjuEYmlEYq,42,Oceans,0.414,0.869,0.0909,6.56e-06,0.632,137.979,-5.279,0.0626,0.248,1
876,Mas Que Nada (with Marnik),https://open.spotify.com/embed/track/1BNawYa1bUgOfRSSyQQzNe,spotify:track:1BNawYa1bUgOfRSSyQQzNe,66,Timmy Trumpet,0.551,0.991,0.172,0.0121,0.896,126.016,-4.703,0.0503,0.0953,1
926,Skin Deep,https://open.spotify.com/embed/track/1CAozfu6bPDxaKe39x030x,spotify:track:1CAozfu6bPDxaKe39x030x,45,Jay FM,0.632,0.588,0.0476,0.00829,0.791,118.022,-12.116,0.0589,0.105,1
938,Unutulmuş Ne Varsa,https://open.spotify.com/embed/track/3LLs8Cisml6Oe26f2Jhi3C,spotify:track:3LLs8Cisml6Oe26f2Jhi3C,9,Turgut Özüfler,0.534,0.523,0.726,0.732,0.714,133.957,-6.169,0.0284,0.316,1
945,Higher Mountains,https://open.spotify.com/embed/track/2mvkApHbNkRGy6z33rRMzi,spotify:track:2mvkApHbNkRGy6z33rRMzi,18,Dajon AF,0.769,0.886,0.788,0.25,0.615,112.007,-6.148,0.0365,0.063,1
953,lost,https://open.spotify.com/embed/track/4t5BUllHRkYk4NHV9pYQ3b,spotify:track:4t5BUllHRkYk4NHV9pYQ3b,48,pucca,0.846,0.313,0.883,0.201,0.851,78.095,-10.013,0.178,0.109,1
963,C-Jam Boogie,https://open.spotify.com/embed/track/1HnX61nsEhP4RbfUsegXn1,spotify:track:1HnX61nsEhP4RbfUsegXn1,25,Christian Bleiming,0.478,0.887,0.934,0.156,0.762,110.412,-11.44,0.038,0.306,1
971,Deep In The Glowing Heart - Night Version - Mixed,https://open.spotify.com/embed/track/5EOQWJcL9PrrAyEV2jjacK,spotify:track:5EOQWJcL9PrrAyEV2jjacK,19,ANNA,0.48,0.744,0.0386,8.29e-05,0.737,133.006,-15.652,0.0413,0.0921,1
976,"Mmmm (Mmmm, Mmmm)",https://open.spotify.com/embed/track/4oP46T5L24eUmbiRCfjYkY,spotify:track:4oP46T5L24eUmbiRCfjYkY,18,Underbelly,0.56,0.909,0.59,0.0017,0.648,157.01,-6.163,0.213,0.741,1
977,Flowow,https://open.spotify.com/embed/track/7lY2zovuTeMCvUvk07Z0sG,spotify:track:7lY2zovuTeMCvUvk07Z0sG,50,Fed Nance,0.78,0.296,0.873,0.119,0.881,141.94,-9.359,0.171,0.0833,1
1026,Roadmap,https://open.spotify.com/embed/track/46otNtxw1tp66cO2ZgC6n3,spotify:track:46otNtxw1tp66cO2ZgC6n3,50,Smeeagain,0.684,0.275,0.624,0.183,0.756,78.008,-11.821,0.163,0.0786,1
1027,Homecoming,https://open.spotify.com/embed/track/5hDxgd1QjOO2kz577FJYme,spotify:track:5hDxgd1QjOO2kz577FJYme,39,Sahamanyu,0.645,0.718,0.0368,0.0489,0.875,115.011,-12.38,0.0642,0.205,1
1032,We're Good,https://open.spotify.com/embed/track/5GoZxgzRXD0avZgrsxRLK0,spotify:track:5GoZxgzRXD0avZgrsxRLK0,37,Lukas Got Lucky,0.594,0.597,0.409,0.334,0.83,199.835,-8.867,0.389,0.0999,1
1040,Darkness Won't Take Me,https://open.spotify.com/embed/track/3YcfbbJcK2vPzO6YTtuZnj,spotify:track:3YcfbbJcK2vPzO6YTtuZnj,19,Shores Of Null,0.397,0.906,0.253,4.07e-06,0.892,99.957,-5.209,0.0487,0.374,1
1048,Parabola,https://open.spotify.com/embed/track/1vxu8vMNshg5J8z3oA7QJZ,spotify:track:1vxu8vMNshg5J8z3oA7QJZ,62,TOOL,0.314,0.929,0.285,2.03e-05,0.516,100.935,-6.238,0.105,0.139,1
1058,Pearl,https://open.spotify.com/embed/track/19QGKOXTqmk1ezHQpiUIwA,spotify:track:19QGKOXTqmk1ezHQpiUIwA,38,Chapterhouse,0.395,0.9,0.629,7.63e-05,0.904,100.079,-5.868,0.0392,0.223,1
1059,Magic Island,https://open.spotify.com/embed/track/62yKRARApFEWm5uvSOK0oH,spotify:track:62yKRARApFEWm5uvSOK0oH,46,Matobolo,0.702,0.585,0.703,0.00803,0.912,115.007,-13.587,0.0585,0.165,1
1069,Sunday Glide,https://open.spotify.com/embed/track/72Qac2FQd9e21XCibSOhfY,spotify:track:72Qac2FQd9e21XCibSOhfY,47,Kermesse,0.735,0.621,0.364,0.127,0.537,105.034,-9.407,0.0428,0.101,1
1085,Silver Machine - Live at the Roundhouse London; 1996 Remaster,https://open.spotify.com/embed/track/73HSIWZlSCfs4tqVkrGv7H,spotify:track:73HSIWZlSCfs4tqVkrGv7H,41,Hawkwind,0.31,0.874,0.096,0.000416,0.712,131.717,-11.889,0.152,0.0695,1
1086,Peanut Vendor,https://open.spotify.com/embed/track/3qpsRIUajTkn50XTGlsEwZ,spotify:track:3qpsRIUajTkn50XTGlsEwZ,18,Jamaican Steel Band,0.694,0.794,0.977,0.429,0.807,160.881,-4.663,0.0492,0.0892,1
1089,Yep,https://open.spotify.com/embed/track/6jjETvirTF2hSHTaIFfP4l,spotify:track:6jjETvirTF2hSHTaIFfP4l,19,Mittens,0.802,0.673,0.303,0.0083,0.916,125.002,-9.729,0.0464,0.221,1
1090,Time Moves On,https://open.spotify.com/embed/track/7s10VGMnD39Brqpaem8km2,spotify:track:7s10VGMnD39Brqpaem8km2,37,The Nude Party,0.486,0.784,0.645,0.523,0.86,120.06,-5.333,0.0535,0.122,1
1093,Dominoes,https://open.spotify.com/embed/track/0MgjvVDcrFz9Y4ECI4KNOM,spotify:track:0MgjvVDcrFz9Y4ECI4KNOM,30,moondiver,0.378,0.639,0.32,0.218,0.965,88.139,-10.211,0.0322,0.0762,1
1099,Harmony - Original Mix,https://open.spotify.com/embed/track/1sWLKYeMhFOUd7QjVbxbK3,spotify:track:1sWLKYeMhFOUd7QjVbxbK3,36,Francis Inferno Orchestra,0.775,0.585,0.511,0.00851,0.656,123.035,-12.795,0.159,0.0885,1
1112,Manila Palm,https://open.spotify.com/embed/track/4AoQ3IvQqXjFhvtVyrGfGn,spotify:track:4AoQ3IvQqXjFhvtVyrGfGn,51,Parra for Cuva,0.647,0.717,0.158,0.234,0.886,111.01,-8.709,0.0351,0.0853,1
1120,Calming Sounds Of The Sea,https://open.spotify.com/embed/track/5ybuXGeBHB6WLjmIRMHFt0,spotify:track:5ybuXGeBHB6WLjmIRMHFt0,51,LBE Nature Recordings,0.139,0.449,0.00231,0.196,0.991,73.875,-32.166,0.0622,0.13,1
1121,Just,https://open.spotify.com/embed/track/2u9o4jlbtzqdy2bsBX9FYK,spotify:track:2u9o4jlbtzqdy2bsBX9FYK,48,Amtrac,0.622,0.855,0.0394,0.0498,0.824,120.001,-7.563,0.0345,0.0914,1
1149,Miss You - Extended Mix - Mixed,https://open.spotify.com/embed/track/2fyIWeqGYQZZvcw7XVG6LO,spotify:track:2fyIWeqGYQZZvcw7XVG6LO,23,Joey Musaphia,0.684,0.924,0.437,0.00871,0.866,124.003,-8.145,0.056,0.0756,1
1151,Girasoles,https://open.spotify.com/embed/track/3YAT7ZuCsfFQCF9DnQCpBB,spotify:track:3YAT7ZuCsfFQCF9DnQCpBB,36,Ruth de las Plantas,0.703,0.744,0.608,0.681,0.733,93.034,-7.869,0.0832,0.142,1
1161,Nardis,https://open.spotify.com/embed/track/0MO6SnNz53dYGbAb0UFBx9,spotify:track:0MO6SnNz53dYGbAb0UFBx9,49,UKDD,0.706,0.321,0.452,0.438,0.888,80.017,-12.219,0.0383,0.102,1
1178,Bloody Mary,https://open.spotify.com/embed/track/0PESwPMPagap9mCosDQQeJ,spotify:track:0PESwPMPagap9mCosDQQeJ,41,ormus,0.655,0.478,0.362,0.212,0.859,180.031,-8.782,0.0558,0.0888,1
1190,Night Rain In The Garden,https://open.spotify.com/embed/track/0GdM8G5zBlK3DI18vaFHeT,spotify:track:0GdM8G5zBlK3DI18vaFHeT,59,Aquagirl,0.166,0.905,0.0075,0.172,0.765,115.908,-22.099,0.0613,0.581,1
1197,The Skies Clear Up,https://open.spotify.com/embed/track/2h4dGNkPZLhGJtV2tPulAd,spotify:track:2h4dGNkPZLhGJtV2tPulAd,57,Unhappy Campers,0.175,0.987,0.0146,0.0312,0.991,100.968,-17.769,0.0567,0.322,1
1201,Summertime in Rio,https://open.spotify.com/embed/track/74zTWV2U5WvSqbOt1l1atE,spotify:track:74zTWV2U5WvSqbOt1l1atE,36,Önigirisu,0.779,0.674,0.837,0.623,0.884,83.997,-8.359,0.0431,0.098,1
1208,Markantonata,https://open.spotify.com/embed/track/0bWod9TYYrJySFebKA5Pbj,spotify:track:0bWod9TYYrJySFebKA5Pbj,33,Polar Inc.,0.7,0.784,0.414,0.294,0.948,123.014,-10.999,0.0535,0.0772,1
1217,Dancing Anymore,https://open.spotify.com/embed/track/3Xd0819paqFQB4LBA8XVb0,spotify:track:3Xd0819paqFQB4LBA8XVb0,46,IS TROPICAL,0.56,0.724,0.386,0.000425,0.495,127.016,-6.59,0.0274,0.121,1
1228,Oh Baby,https://open.spotify.com/embed/track/22XovWKiIxAM59jrRMJQZ0,spotify:track:22XovWKiIxAM59jrRMJQZ0,26,Wake Owl,0.504,0.479,0.26,0.238,0.574,115.584,-7.078,0.0286,0.115,1
1236,"Your Song (From The Rehearsal Montage Scene) - From ""Moulin Rouge 2"" Soundtrack",https://open.spotify.com/embed/track/4OapJjf0gVMc2MHdrcgXOm,spotify:track:4OapJjf0gVMc2MHdrcgXOm,39,Craig Armstrong,0.239,0.15,0.0568,0.0296,0.815,64.28,-15.541,0.0329,0.161,1
1267,Island in the Sun,https://open.spotify.com/embed/track/2pxPm4DwGueJXtO4n0TR22,spotify:track:2pxPm4DwGueJXtO4n0TR22,24,"Steelasophical,",0.849,0.382,0.961,0.699,0.869,116.159,-16.276,0.0506,0.0946,1
1271,Make Me Feel,https://open.spotify.com/embed/track/2i6FWcstV4Ct72L4ORnfwZ,spotify:track:2i6FWcstV4Ct72L4ORnfwZ,63,The Chainsmokers,0.651,0.986,0.513,0.0735,0.898,123.969,-3.755,0.0541,0.271,1
1285,All Good,https://open.spotify.com/embed/track/1IKoX9kt3BSwrTtWlcEXrz,spotify:track:1IKoX9kt3BSwrTtWlcEXrz,33,Sepalot,0.755,0.949,0.812,0.573,0.946,91.005,-6.926,0.0392,0.133,1
1305,Stayed Up Late,https://open.spotify.com/embed/track/4VOAlrwgejmgWgOVmK5I4m,spotify:track:4VOAlrwgejmgWgOVmK5I4m,35,Old Sea Brigade,0.552,0.232,0.296,0.501,0.697,130.043,-12.113,0.0272,0.108,1
1306,Do You Feel So Right,https://open.spotify.com/embed/track/2D5qj1qPzpj1sJjou8WZhk,spotify:track:2D5qj1qPzpj1sJjou8WZhk,43,Pinball,0.543,0.951,0.0516,0.00149,0.511,134.969,-5.158,0.0482,0.108,1
1353,Blue Thunder,https://open.spotify.com/embed/track/0DXsPlfQtOQBFbL0wAaOn6,spotify:track:0DXsPlfQtOQBFbL0wAaOn6,37,Galaxie 500,0.33,0.566,0.273,0.32,0.681,93.157,-8.587,0.0251,0.119,1
1361,Dreams In The Woods,https://open.spotify.com/embed/track/1MSdapcq0Zu6C7CZ1A6enr,spotify:track:1MSdapcq0Zu6C7CZ1A6enr,31,Wildazon,0.407,0.851,0.039,0.000399,0.972,108.912,-25.519,0.103,0.149,1
