,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
67286,Jaya Jaya Sri Venkatesa,https://open.spotify.com/embed/track/7iYtWlgskHh6Vf90i2T1dr,spotify:track:7iYtWlgskHh6Vf90i2T1dr,23,Chennai Sisters,0.663,0.541,0.734,0.828,0.0,135.87,-7.492,0.0336,0.145,2
67289,I Found a New Baby,https://open.spotify.com/embed/track/651OpXqL6blBV0KOswQ2yh,spotify:track:651OpXqL6blBV0KOswQ2yh,34,Charlie Christian,0.714,0.27,0.856,0.924,0.0489,104.98,-18.318,0.0384,0.32,2
67290,Brahmacharini Aarti,https://open.spotify.com/embed/track/0oooxbTToCkRJ1CZb8DDjT,spotify:track:0oooxbTToCkRJ1CZb8DDjT,26,Anuradha Paudwal,0.56,0.611,0.622,0.822,0.0,95.865,-5.75,0.0484,0.0724,2
67291,Vizhigalil Oru Vaanavil,https://open.spotify.com/embed/track/4ccJUGIKd3Ul2IUYetNlWB,spotify:track:4ccJUGIKd3Ul2IUYetNlWB,55,G. V. Prakash,0.697,0.464,0.382,0.716,0.0112,108.994,-8.832,0.0254,0.0457,2
67301,I'll Be Seeing You,https://open.spotify.com/embed/track/0sGzxxnh6MTgrfP8zQjW01,spotify:track:0sGzxxnh6MTgrfP8zQjW01,41,Lauren Coleman,0.371,0.146,0.174,0.977,0.000987,78.524,-14.436,0.0402,0.101,2
67305,Italian Folk Music Serenade,https://open.spotify.com/embed/track/6RZfx9I1eNkCHLKQZPjANN,spotify:track:6RZfx9I1eNkCHLKQZPjANN,32,Music of Italy,0.384,0.362,0.559,0.848,0.236,153.477,-10.885,0.045,0.0912,2
67308,"Minuet & Trio in C Major, K. 485a (Compl. Attwood)",https://open.spotify.com/embed/track/04HFjYp900E9b3Plshyvzo,spotify:track:04HFjYp900E9b3Plshyvzo,38,Wolfgang Amadeus Mozart,0.537,0.0108,0.349,0.74,4.06e-05,132.132,-30.163,0.0403,0.13,2
67310,The Feeling of Jazz,https://open.spotify.com/embed/track/2Zkvc2hQqBuNauHGj3uXWl,spotify:track:2Zkvc2hQqBuNauHGj3uXWl,34,Juraj Stanik Trio,0.554,0.302,0.546,0.635,0.386,95.07,-18.553,0.0371,0.283,2
67315,Africa Is Paradise,https://open.spotify.com/embed/track/4mE0swmToqH3VTxczrriGJ,spotify:track:4mE0swmToqH3VTxczrriGJ,39,Conscious Minds,0.633,0.313,0.62,0.798,0.0,155.445,-12.29,0.0566,0.205,2
67322,Morning,https://open.spotify.com/embed/track/7wStk0361hcPEtJc4KbOPf,spotify:track:7wStk0361hcPEtJc4KbOPf,52,Sarah Jarosz,0.573,0.341,0.334,0.854,0.0436,128.989,-11.324,0.0327,0.107,2
67324,Mountains,https://open.spotify.com/embed/track/3f7rnCS8YUMOK0YE9olnoA,spotify:track:3f7rnCS8YUMOK0YE9olnoA,34,Robbie Wadge,0.603,0.129,0.411,0.903,0.414,94.268,-21.257,0.0386,0.114,2
67325,Violets For Your Furs,https://open.spotify.com/embed/track/6u4eFc9qtTqJ7iArcJOlVz,spotify:track:6u4eFc9qtTqJ7iArcJOlVz,37,Jutta Hipp,0.5,0.122,0.384,0.975,0.0627,66.824,-15.333,0.0412,0.14,2
67333,Kalvi Tharuval,https://open.spotify.com/embed/track/69YUAo1oWGHwCgvtDIml6m,spotify:track:69YUAo1oWGHwCgvtDIml6m,2,Malaysia Vasudevan,0.622,0.342,0.765,0.951,6.26e-05,90.925,-15.285,0.0789,0.107,2
67341,Blues Chase up a Rabbit,https://open.spotify.com/embed/track/1sUlYlnaANkXLmv78fRkzA,spotify:track:1sUlYlnaANkXLmv78fRkzA,28,Judy Henske,0.551,0.157,0.222,0.95,5.57e-05,109.061,-12.298,0.0311,0.0974,2
67342,Twice,https://open.spotify.com/embed/track/3zSAgVzdwEyUTkbevXW51w,spotify:track:3zSAgVzdwEyUTkbevXW51w,36,Robert Glasper,0.38,0.263,0.151,0.761,0.0205,117.373,-16.078,0.0424,0.0701,2
67348,Ninnukori Varnam - Mohanam - Adi - Live,https://open.spotify.com/embed/track/3UNdjJQbNA8VmyXEpkIrto,spotify:track:3UNdjJQbNA8VmyXEpkIrto,17,G. N. Balasubramaniam,0.34,0.44,0.856,0.994,0.224,165.7,-18.38,0.154,0.178,2
67351,Sit Here And Love Me,https://open.spotify.com/embed/track/0i9bJuIk23kzlUIZY0vUPG,spotify:track:0i9bJuIk23kzlUIZY0vUPG,40,Caroline Spence,0.477,0.14,0.148,0.902,0.0,95.678,-13.396,0.0331,0.109,2
67357,Sri Sainatha Sharanu,https://open.spotify.com/embed/track/7HKjKIe4pq5dogGFiglGXz,spotify:track:7HKjKIe4pq5dogGFiglGXz,17,B. R. Chaya,0.541,0.631,0.644,0.775,1.1e-06,151.377,-10.242,0.032,0.134,2
67367,Hoodie,https://open.spotify.com/embed/track/4P5uTds6J1zJgGOoCntg0Z,spotify:track:4P5uTds6J1zJgGOoCntg0Z,25,翁靖堯yao,0.677,0.443,0.496,0.726,0.0,73.02,-10.581,0.071,0.111,2
67371,Tu Mera,https://open.spotify.com/embed/track/530f9k05sgzkKs2RVhrb0G,spotify:track:530f9k05sgzkKs2RVhrb0G,53,Tulsi Kumar,0.566,0.422,0.159,0.728,2.25e-06,141.13,-9.3,0.0385,0.131,2
67381,Dil Sol,https://open.spotify.com/embed/track/4NAgziCbkDeaXiqIHqVTrl,spotify:track:4NAgziCbkDeaXiqIHqVTrl,42,Shivam Mahajan,0.644,0.453,0.64,0.807,0.0308,144.91,-11.932,0.0396,0.427,2
67390,"Hopeless (From the New Line Cinema Film, ""Love Jones"")",https://open.spotify.com/embed/track/1JzVKAvm4ZF74G6xhuRu5G,spotify:track:1JzVKAvm4ZF74G6xhuRu5G,39,Dionne Farris,0.744,0.387,0.843,0.612,0.00962,78.491,-10.154,0.0474,0.108,2
67391,Falling in Love at a Coffee Shop,https://open.spotify.com/embed/track/5MrgVJzR1du1gz8XWe4m28,spotify:track:5MrgVJzR1du1gz8XWe4m28,52,Landon Pigg,0.332,0.298,0.243,0.875,0.00784,83.555,-14.174,0.0569,0.114,2
67393,The Natural Facts,https://open.spotify.com/embed/track/6xDQ3GKPIfNDZ8QoZdQ2SX,spotify:track:6xDQ3GKPIfNDZ8QoZdQ2SX,16,Sister Rosetta Tharpe,0.694,0.432,0.885,0.826,0.000113,156.935,-11.842,0.0402,0.267,2
67394,My Feelings for You will Never Change,https://open.spotify.com/embed/track/737PNNtwoyQyTK1BKYFnOK,spotify:track:737PNNtwoyQyTK1BKYFnOK,25,Kang Butter,0.567,0.434,0.27,0.742,6.17e-06,121.757,-7.006,0.0321,0.182,2
67400,Hold Up,https://open.spotify.com/embed/track/0rzNMzZsubFcXSEh7dnem7,spotify:track:0rzNMzZsubFcXSEh7dnem7,67,Beyoncé,0.524,0.397,0.552,0.745,0.0,80.744,-11.936,0.405,0.521,2
67403,3 Boys,https://open.spotify.com/embed/track/31Wlc9ZnraX3JxrvMg9e8H,spotify:track:31Wlc9ZnraX3JxrvMg9e8H,73,Omar Apollo,0.548,0.456,0.53,0.813,0.00464,173.839,-5.979,0.0703,0.122,2
67412,End of a Good Thing,https://open.spotify.com/embed/track/24lepQuZF60EYEoYrBHVvW,spotify:track:24lepQuZF60EYEoYrBHVvW,40,Cory Wells,0.536,0.367,0.139,0.695,0.0,129.934,-7.985,0.027,0.11,2
67414,Rajeshwari Astakam,https://open.spotify.com/embed/track/6dnjcETzEzKazWK5uD9euN,spotify:track:6dnjcETzEzKazWK5uD9euN,13,Mambalam Sisters,0.758,0.473,0.662,0.598,0.0,116.953,-9.513,0.0325,0.296,2
67416,Only Ones Who Know,https://open.spotify.com/embed/track/7ABWRukVQcXrIrDKDx5Gek,spotify:track:7ABWRukVQcXrIrDKDx5Gek,59,Arctic Monkeys,0.257,0.409,0.0794,0.899,0.00293,145.759,-10.828,0.0363,0.109,2
67421,Who We Love (feat. Ed Sheeran),https://open.spotify.com/embed/track/16axxBqfSvis8mjhrLHWeH,spotify:track:16axxBqfSvis8mjhrLHWeH,75,Sam Smith,0.568,0.289,0.338,0.858,0.0,140.122,-8.973,0.0395,0.0943,2
67427,Anaasritha,https://open.spotify.com/embed/track/6yFt5rt37UVWQn4kO2R0Hb,spotify:track:6yFt5rt37UVWQn4kO2R0Hb,22,Deepthi Chary,0.703,0.47,0.665,0.844,8.32e-06,100.996,-7.859,0.0328,0.204,2
67428,Under the Sea,https://open.spotify.com/embed/track/67fKXyqK3xnvMYlw4FQymk,spotify:track:67fKXyqK3xnvMYlw4FQymk,37,jisokuryClub,0.551,0.447,0.383,0.691,0.17,101.966,-11.009,0.0251,0.173,2
67429,Istam,https://open.spotify.com/embed/track/24e4iG9lZdJef3MjYqC0tI,spotify:track:24e4iG9lZdJef3MjYqC0tI,47,Devi Sri Prasad,0.601,0.517,0.803,0.663,6.7e-05,80.375,-5.279,0.346,0.06,2
67433,Fences (feat Rozi Plain),https://open.spotify.com/embed/track/7MConPQ1iGgN2AVHqJPHpm,spotify:track:7MConPQ1iGgN2AVHqJPHpm,15,Rachael Dadd,0.502,0.0597,0.307,0.957,1.61e-05,102.775,-20.924,0.0341,0.0896,2
67436,In Love In Vain,https://open.spotify.com/embed/track/7cI4QJoyEMkjAfKrCptpMA,spotify:track:7cI4QJoyEMkjAfKrCptpMA,32,Sarah Vaughan,0.527,0.129,0.531,0.742,0.0,76.258,-18.601,0.0567,0.144,2
67442,Know You (feat. Steffany Gretzinger),https://open.spotify.com/embed/track/38Oqk3geeK0GAYA7dxxUZ9,spotify:track:38Oqk3geeK0GAYA7dxxUZ9,41,Koryn Hawthorne,0.315,0.319,0.0394,0.547,0.0,67.697,-9.024,0.0338,0.0724,2
67445,"Zeehale Muskin - From ""Ghulami""",https://open.spotify.com/embed/track/6kagFuQmw7UtUkbVHNEuYl,spotify:track:6kagFuQmw7UtUkbVHNEuYl,48,Lata Mangeshkar,0.496,0.58,0.806,0.897,0.000469,133.11,-11.055,0.0468,0.176,2
67448,Slow Nights,https://open.spotify.com/embed/track/4TQVYbMBXqzBlKrVeW1Nsd,spotify:track:4TQVYbMBXqzBlKrVeW1Nsd,39,Tomoko Aran,0.733,0.273,0.506,0.588,0.000674,97.299,-17.854,0.0337,0.0996,2
67454,"O Come, O Come, Emmanuel",https://open.spotify.com/embed/track/6ETev8u6Hb3YqToPpmTRMl,spotify:track:6ETev8u6Hb3YqToPpmTRMl,25,Salt Of The Sound,0.177,0.0383,0.201,0.971,8.41e-06,87.874,-18.716,0.041,0.097,2
67459,Ramudu Raghavudu,https://open.spotify.com/embed/track/7gyAhTgBIdMHTdJFxv2xGE,spotify:track:7gyAhTgBIdMHTdJFxv2xGE,9,Parupalli Ranganath,0.464,0.555,0.849,0.786,4.99e-05,168.959,-12.286,0.223,0.148,2
67468,Karpagame Unaiyandri,https://open.spotify.com/embed/track/07Kt077lML56jYDCYdc663,spotify:track:07Kt077lML56jYDCYdc663,13,T. M. Soundararajan,0.404,0.52,0.796,0.699,0.0,95.527,-8.327,0.0562,0.105,2
67469,Nenarunci (Varnam),https://open.spotify.com/embed/track/3PODeVsf1ZbsJseyiPiedw,spotify:track:3PODeVsf1ZbsJseyiPiedw,1,Savita Narasimhan,0.364,0.775,0.702,0.677,1.56e-05,119.126,-6.664,0.11,0.101,2
67471,Best Part (feat. H.E.R.),https://open.spotify.com/embed/track/4OBZT9EnhYIV17t4pGw7ig,spotify:track:4OBZT9EnhYIV17t4pGw7ig,69,Daniel Caesar,0.473,0.371,0.413,0.793,0.0,75.205,-10.219,0.0405,0.109,2
67473,Abhi Mujh Mein Kahin,https://open.spotify.com/embed/track/73y649QhnXdcm6fRdvfraO,spotify:track:73y649QhnXdcm6fRdvfraO,65,Ajay-Atul,0.334,0.387,0.42,0.755,3.94e-05,129.959,-9.483,0.0332,0.113,2
67478,Blue Devil Blues,https://open.spotify.com/embed/track/1HS0i3XljvlJwBbZ2iRi1F,spotify:track:1HS0i3XljvlJwBbZ2iRi1F,14,Texas Alexander,0.541,0.0132,0.319,0.979,1.95e-05,75.872,-24.372,0.086,0.081,2
67490,Boom Boom,https://open.spotify.com/embed/track/2Mr1bGI2E10K7Mt1UJZ6Mw,spotify:track:2Mr1bGI2E10K7Mt1UJZ6Mw,60,John Lee Hooker,0.441,0.455,0.918,0.62,0.00187,160.9,-14.207,0.0485,0.135,2
67496,A closeness,https://open.spotify.com/embed/track/0xVrusjXiWhqSQ5dPoiiWX,spotify:track:0xVrusjXiWhqSQ5dPoiiWX,56,Dermot Kennedy,0.526,0.458,0.501,0.766,0.000335,76.972,-9.472,0.0384,0.109,2
67498,"Girl Crush - Recorded at Metropolis Studios, London",https://open.spotify.com/embed/track/4YutJsNwBBInE8vemufpQ8,spotify:track:4YutJsNwBBInE8vemufpQ8,69,Harry Styles,0.468,0.197,0.249,0.658,0.0,144.212,-11.727,0.033,0.109,2
67499,Sittin' On Top Of The World,https://open.spotify.com/embed/track/1RhjxMin24HN2YfzJJAu1k,spotify:track:1RhjxMin24HN2YfzJJAu1k,38,Eddie Shaw,0.489,0.398,0.621,0.461,0.208,180.528,-13.006,0.0479,0.126,2
67505,Intentions,https://open.spotify.com/embed/track/7IN84szmayzO68enmVmKYv,spotify:track:7IN84szmayzO68enmVmKYv,41,LeeHi,0.745,0.432,0.698,0.787,4.33e-06,131.881,-7.681,0.0416,0.117,2
67508,Quintessence,https://open.spotify.com/embed/track/4dUVpbIu8FW7R76gejw3cq,spotify:track:4dUVpbIu8FW7R76gejw3cq,43,Coleman Hawkins Quartet,0.438,0.129,0.127,0.957,0.0459,84.845,-15.984,0.0346,0.0884,2
67510,How Do You Dress for the Rain?,https://open.spotify.com/embed/track/42ZSEXG0TtHAHbWOho7GDS,spotify:track:42ZSEXG0TtHAHbWOho7GDS,54,Sam MacPherson,0.605,0.311,0.165,0.787,4.86e-05,149.794,-12.105,0.0813,0.113,2
67519,Les Etoiles,https://open.spotify.com/embed/track/3a61AXiLnRT456B4MeW7mT,spotify:track:3a61AXiLnRT456B4MeW7mT,51,Melody Gardot,0.626,0.317,0.568,0.931,0.363,97.281,-13.692,0.0414,0.0937,2
67525,j's lullaby (darlin' i'd wait for you),https://open.spotify.com/embed/track/3g62EjDXLltUvmgEFDn9eN,spotify:track:3g62EjDXLltUvmgEFDn9eN,61,Delaney Bailey,0.434,0.104,0.174,0.465,0.000866,114.532,-20.075,0.0384,0.0763,2
67526,Loco,https://open.spotify.com/embed/track/5QaGdJsaC5xvFhBi7TVLGl,spotify:track:5QaGdJsaC5xvFhBi7TVLGl,58,Chris Lebron,0.62,0.566,0.428,0.596,0.0,101.878,-8.676,0.0591,0.211,2
67527,Sheeshe Se Pee Ya Paimane Se,https://open.spotify.com/embed/track/1Bkl7rZTV8laCXg5jTzC4Q,spotify:track:1Bkl7rZTV8laCXg5jTzC4Q,5,Asha Bhosle,0.641,0.377,0.667,0.976,0.00395,102.647,-13.043,0.188,0.161,2
67530,Like a Tattoo,https://open.spotify.com/embed/track/4PEGwWH4tL6H7dGl4uVSPg,spotify:track:4PEGwWH4tL6H7dGl4uVSPg,75,Sade,0.557,0.16,0.133,0.922,0.000756,136.01,-16.302,0.0315,0.0996,2
67535,,https://open.spotify.com/embed/track/0KKOkGNYtITCL3fDJLwVUt,spotify:track:0KKOkGNYtITCL3fDJLwVUt,0,,0.736,0.61,0.396,0.455,0.000168,122.907,-8.576,0.0458,0.0593,2
67538,Last Christmas,https://open.spotify.com/embed/track/5heNmoqcn6AO5aIf4lvfgp,spotify:track:5heNmoqcn6AO5aIf4lvfgp,25,She & Him,0.658,0.312,0.41,0.915,0.00327,98.001,-10.69,0.0244,0.101,2
67542,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",https://open.spotify.com/embed/track/0645eBDehHcqfiF15hscQV,spotify:track:0645eBDehHcqfiF15hscQV,44,Vishal Mishra,0.578,0.444,0.36,0.44,0.0,76.032,-11.447,0.0644,0.146,2
67550,Venkatachala Nilayam,https://open.spotify.com/embed/track/5GpVGynnT1Jt0BzvSWLgOJ,spotify:track:5GpVGynnT1Jt0BzvSWLgOJ,21,Vijay Prakash,0.433,0.555,0.584,0.781,4.5e-05,85.591,-6.637,0.0422,0.118,2
67558,It's Okay If It's Dawn,https://open.spotify.com/embed/track/7o8RDTHEkUpe8cnM05rdYW,spotify:track:7o8RDTHEkUpe8cnM05rdYW,32,LimJi,0.356,0.578,0.247,0.717,0.0,137.392,-3.708,0.029,0.17,2
67561,Our Town,https://open.spotify.com/embed/track/44gq8zKiyisjDCKRfcuk3N,spotify:track:44gq8zKiyisjDCKRfcuk3N,50,Iris DeMent,0.714,0.268,0.332,0.722,5.05e-06,116.339,-7.546,0.0329,0.246,2
67567,Hello,https://open.spotify.com/embed/track/17eyo8NHyXHpqDbgsGw2bO,spotify:track:17eyo8NHyXHpqDbgsGw2bO,28,Sojeong,0.558,0.556,0.357,0.759,0.0,134.115,-5.438,0.0426,0.102,2
67571,Never-never Land,https://open.spotify.com/embed/track/2MKENhpdJ8egUGHl6EWG5F,spotify:track:2MKENhpdJ8egUGHl6EWG5F,46,COLLAR,0.515,0.496,0.431,0.535,1.25e-05,79.343,-8.479,0.0743,0.222,2
67573,God Turn Me Into a Flower,https://open.spotify.com/embed/track/5gJw9DpcnYywIIVGYSb4Y5,spotify:track:5gJw9DpcnYywIIVGYSb4Y5,55,Weyes Blood,0.112,0.25,0.0365,0.874,0.0566,78.478,-11.877,0.035,0.163,2
67577,When Creation Was Young,https://open.spotify.com/embed/track/4ZkZeQaJjmKuUPr7SOIjhU,spotify:track:4ZkZeQaJjmKuUPr7SOIjhU,40,Joy Williams,0.491,0.401,0.292,0.83,5.25e-06,96.488,-9.501,0.0325,0.0819,2
67583,Manike,https://open.spotify.com/embed/track/6yCjolEJwcC8zoZaKlXbMD,spotify:track:6yCjolEJwcC8zoZaKlXbMD,55,Yohani,0.551,0.578,0.509,0.522,0.0,106.772,-7.005,0.0732,0.073,2
67585,Run Away to Mars,https://open.spotify.com/embed/track/6G1Mz5yMgn0ydOlIvTrZ65,spotify:track:6G1Mz5yMgn0ydOlIvTrZ65,74,TALK,0.554,0.38,0.284,0.526,0.0,118.925,-10.666,0.0314,0.213,2
67590,idontwannabeyouanymore,https://open.spotify.com/embed/track/41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,79,Billie Eilish,0.483,0.412,0.247,0.737,0.0,170.163,-8.461,0.0402,0.116,2
67596,Pictures,https://open.spotify.com/embed/track/2rahZcwdQ3zQU6AEgXWV6G,spotify:track:2rahZcwdQ3zQU6AEgXWV6G,36,Kyson,0.401,0.207,0.0548,0.819,0.00363,152.557,-14.331,0.0357,0.155,2
67600,Aas Paas Khuda (Unplugged),https://open.spotify.com/embed/track/0hVXFWS00liq3W2YAQUma4,spotify:track:0hVXFWS00liq3W2YAQUma4,48,Rahat Fateh Ali Khan,0.453,0.305,0.543,0.881,0.0,79.0,-7.578,0.0293,0.133,2
67603,Ennai Vittu - Yuvanshankar Raja Version,https://open.spotify.com/embed/track/1iAtPaOSqv78DP4pvJWxTs,spotify:track:1iAtPaOSqv78DP4pvJWxTs,57,Yuvan Shankar Raja,0.61,0.315,0.125,0.795,0.0,139.869,-8.308,0.029,0.109,2
67612,MAZAAK,https://open.spotify.com/embed/track/6NH7HCIDWafm5Jl3O46kBv,spotify:track:6NH7HCIDWafm5Jl3O46kBv,31,Runbir,0.452,0.564,0.403,0.528,0.0,100.027,-8.073,0.0578,0.114,2
67616,You Know I Care - Rudy Van Gelder Edition / 2004 Digital Remaster,https://open.spotify.com/embed/track/7eHpseL2CAKKtZmM56SiGV,spotify:track:7eHpseL2CAKKtZmM56SiGV,32,Joe Henderson,0.476,0.263,0.207,0.919,0.117,94.5,-12.408,0.0339,0.105,2
67625,Bhammariyo,https://open.spotify.com/embed/track/5ns7DhFYjyzlPKRC2JdIrD,spotify:track:5ns7DhFYjyzlPKRC2JdIrD,27,Divya Kumar,0.553,0.74,0.665,0.681,0.0,177.005,-5.847,0.0663,0.0843,2
67628,LAY LOW (TAKE CARE),https://open.spotify.com/embed/track/0zw2e7nXIQW2FBjrGUF2x7,spotify:track:0zw2e7nXIQW2FBjrGUF2x7,32,Sarah Jaffe,0.575,0.383,0.593,0.633,5.34e-05,139.708,-12.309,0.0804,0.0948,2
67630,Dasht-e-Tanhai,https://open.spotify.com/embed/track/0zSNSr1NVD2iwOwfazpGdT,spotify:track:0zSNSr1NVD2iwOwfazpGdT,28,Tina Sani,0.319,0.285,0.535,0.843,4.81e-05,170.054,-15.193,0.0366,0.237,2
67635,Can't We Be Friends - Remastered,https://open.spotify.com/embed/track/48ouTE8wi3LU4ZTQjJjstB,spotify:track:48ouTE8wi3LU4ZTQjJjstB,31,Sonny Clark,0.653,0.223,0.414,0.811,0.000182,132.226,-18.486,0.0423,0.223,2
67636,"Mary, Did You Know?",https://open.spotify.com/embed/track/0XJrEuEtLkk02boTExZrWT,spotify:track:0XJrEuEtLkk02boTExZrWT,15,Reba McEntire,0.464,0.101,0.275,0.764,0.0,98.949,-17.015,0.0351,0.0903,2
67639,Pope Is a Rockstar,https://open.spotify.com/embed/track/0So2sgVa8aJiARPl2P29u2,spotify:track:0So2sgVa8aJiARPl2P29u2,70,SALES,0.725,0.446,0.311,0.85,0.243,90.024,-8.958,0.0287,0.107,2
67649,Dandelion,https://open.spotify.com/embed/track/6SFmihbeYCMTGczBQupH7c,spotify:track:6SFmihbeYCMTGczBQupH7c,36,Little Ripples,0.473,0.291,0.228,0.889,9.2e-05,142.338,-13.176,0.03,0.116,2
67652,I'll Be Right Some Day,https://open.spotify.com/embed/track/3OpoVrckZ1J2IhAri7bWKl,spotify:track:3OpoVrckZ1J2IhAri7bWKl,13,Willie Dixon,0.614,0.419,0.391,0.988,0.0375,87.955,-8.336,0.0467,0.124,2
67655,The Girl From Ipanema,https://open.spotify.com/embed/track/3898C4AbdbptwYet6547e5,spotify:track:3898C4AbdbptwYet6547e5,67,Stan Getz,0.664,0.194,0.443,0.909,3.85e-05,129.863,-15.487,0.0357,0.0829,2
67660,Moongil Thottam,https://open.spotify.com/embed/track/5PNZX8yqzqqAMPpl3UAoaP,spotify:track:5PNZX8yqzqqAMPpl3UAoaP,60,A.R. Rahman,0.501,0.371,0.286,0.891,0.000114,129.871,-11.093,0.0291,0.101,2
67663,On Green Dolphin Street,https://open.spotify.com/embed/track/7LjmOCCTbi0sIofmYzo9vK,spotify:track:7LjmOCCTbi0sIofmYzo9vK,40,Vince Guaraldi,0.406,0.131,0.339,0.834,0.0846,103.99,-19.063,0.0298,0.192,2
67666,Karpur Gauram (Shiva Yajur Mantra),https://open.spotify.com/embed/track/6aAv2l88pjm2taEKLbBNVY,spotify:track:6aAv2l88pjm2taEKLbBNVY,22,Shaan,0.573,0.552,0.413,0.768,2.11e-05,131.999,-9.775,0.0283,0.0765,2
67667,"Sospiri, Op. 70 (Arr. Violin and Piano)",https://open.spotify.com/embed/track/01kEpFnUyAxFB5uZ37ou3R,spotify:track:01kEpFnUyAxFB5uZ37ou3R,31,Edward Elgar,0.201,0.0366,0.0382,0.961,0.166,92.96,-27.261,0.052,0.082,2
67668,Premachi Kahani,https://open.spotify.com/embed/track/11CGoNVltuk7YG89gHFWMi,spotify:track:11CGoNVltuk7YG89gHFWMi,21,Vinod B Project,0.443,0.554,0.504,0.785,4.24e-06,158.56,-9.066,0.0435,0.0891,2
67669,once in a moon,https://open.spotify.com/embed/track/4ZlHqeXbItX1qC86aFUax1,spotify:track:4ZlHqeXbItX1qC86aFUax1,47,Sarah Kang,0.389,0.278,0.31,0.872,0.0,147.882,-11.696,0.0397,0.354,2
67670,Kahani Suno 2.0 - LoFi,https://open.spotify.com/embed/track/1NEX8q59sQ9b9J9DdyRtaq,spotify:track:1NEX8q59sQ9b9J9DdyRtaq,63,IAMPRANN,0.372,0.329,0.116,0.922,0.0214,120.067,-14.779,0.0426,0.121,2
67673,You'd Be So Nice To Come Home To - alt. take,https://open.spotify.com/embed/track/1XTSIuZKon87IZortCLsWV,spotify:track:1XTSIuZKon87IZortCLsWV,23,Jim Hall,0.457,0.259,0.632,0.782,0.0349,107.102,-18.979,0.0361,0.0874,2
67678,Todo Mal,https://open.spotify.com/embed/track/2X1zXfkUGFHq3D7Fl9T37E,spotify:track:2X1zXfkUGFHq3D7Fl9T37E,22,Don Vilanova Botafogo,0.64,0.487,0.59,0.834,2.8e-06,112.316,-6.599,0.0438,0.148,2
67682,Fish Outta Water,https://open.spotify.com/embed/track/0otTCVBZRpLduHl1ogOJ0y,spotify:track:0otTCVBZRpLduHl1ogOJ0y,31,Karen Lovely,0.761,0.465,0.652,0.534,0.331,114.004,-7.967,0.0347,0.129,2
67686,Even Without Me Asking How You Are,https://open.spotify.com/embed/track/6UABR3vbEmS7tWCjATH7ky,spotify:track:6UABR3vbEmS7tWCjATH7ky,32,Lee Hyori,0.268,0.278,0.188,0.698,0.0,81.849,-8.375,0.0357,0.159,2
67687,"Ranjha (From ""Shershaah"")",https://open.spotify.com/embed/track/72zHuDxFQTjbL51qJQSA7j,spotify:track:72zHuDxFQTjbL51qJQSA7j,77,Jasleen Royal,0.603,0.573,0.236,0.478,0.0,82.941,-5.843,0.0502,0.0971,2
67691,Cry Me A River,https://open.spotify.com/embed/track/1ZAJSDOejLqTsKZ5LSvCOv,spotify:track:1ZAJSDOejLqTsKZ5LSvCOv,40,Dexter Gordon,0.46,0.198,0.341,0.831,0.284,178.502,-11.563,0.035,0.105,2
67700,Lead Pencil Blues,https://open.spotify.com/embed/track/2RMkj69Tlvc1k0LD2IW7eg,spotify:track:2RMkj69Tlvc1k0LD2IW7eg,33,Johnnie Temple,0.896,0.281,0.8,0.965,0.000503,104.783,-10.569,0.044,0.11,2
67704,Ponnolathumbil,https://open.spotify.com/embed/track/4IsQX1XMfYzuhJGJRuEtpD,spotify:track:4IsQX1XMfYzuhJGJRuEtpD,41,Mohan Sithara,0.626,0.449,0.267,0.506,0.00167,88.033,-10.922,0.0352,0.109,2
67705,Two Worlds Apart,https://open.spotify.com/embed/track/34qvgmIagzNQdZTRL2poiv,spotify:track:34qvgmIagzNQdZTRL2poiv,56,Little Simz,0.459,0.637,0.408,0.608,0.0,140.593,-7.18,0.127,0.145,2
67706,Bad Girl Blues - Remastered,https://open.spotify.com/embed/track/5abAIEO9uuBFNvWzle7rcx,spotify:track:5abAIEO9uuBFNvWzle7rcx,28,Johnny Winter,0.551,0.553,0.809,0.863,8.33e-05,115.466,-10.166,0.0378,0.339,2
67709,Shivapanchakshara Stotram,https://open.spotify.com/embed/track/70XqtBkPYe6DujUCKrkDdO,spotify:track:70XqtBkPYe6DujUCKrkDdO,32,G. Gayathri Devi,0.695,0.366,0.298,0.717,1.9e-05,124.026,-11.196,0.0285,0.0815,2
67712,Intezaar,https://open.spotify.com/embed/track/3Ie3WaIFZ9iz4NGFUwfglW,spotify:track:3Ie3WaIFZ9iz4NGFUwfglW,23,KhoslaRaghu,0.606,0.601,0.388,0.817,0.000578,136.018,-10.193,0.0303,0.213,2
67714,O Sanam Tere Ho Jayen Hum,https://open.spotify.com/embed/track/2BGJZyu8SE6eFFjdLcrDGX,spotify:track:2BGJZyu8SE6eFFjdLcrDGX,17,Lata Mangeshkar,0.584,0.662,0.905,0.986,0.0666,136.899,-7.098,0.0455,0.372,2
67722,Amsterdam (Recorded at Spotify Studios NYC),https://open.spotify.com/embed/track/2Cyi6ezjKmGuXFrJglqQYl,spotify:track:2Cyi6ezjKmGuXFrJglqQYl,51,Watchhouse,0.532,0.317,0.28,0.909,0.0277,140.671,-10.693,0.0309,0.11,2
