,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
26499,Lily's Arrival,https://open.spotify.com/embed/track/0KdOX4bbKodh8fWhbUgRLe,spotify:track:0KdOX4bbKodh8fWhbUgRLe,38,Karen Kasper,0.262,0.0587,0.432,0.958,0.715,101.344,-28.935,0.0417,0.262,4
26506,Better Together - Ukulele,https://open.spotify.com/embed/track/6Hc76FOFhwsfGkKX6ocFiU,spotify:track:6Hc76FOFhwsfGkKX6ocFiU,31,Seth Luke,0.945,0.0527,0.605,0.979,0.859,109.951,-21.673,0.199,0.0899,4
26508,Slumber Rain,https://open.spotify.com/embed/track/2pUhY7tWx8egpw2qn84iSi,spotify:track:2pUhY7tWx8egpw2qn84iSi,74,Nature Of Sweden,0.161,1.0,1e-05,0.914,0.881,81.756,-17.037,0.0419,0.943,4
26512,A Whole New World,https://open.spotify.com/embed/track/5d9t0UyUemjI72NdD8zDD8,spotify:track:5d9t0UyUemjI72NdD8zDD8,39,Nicholas Yee,0.2,0.176,0.205,0.969,0.761,166.593,-9.999,0.0342,0.11,4
26515,Paon Chhoo Lene Do Phoolon Ko,https://open.spotify.com/embed/track/3xPKTZCfq53Td2nSmzp737,spotify:track:3xPKTZCfq53Td2nSmzp737,16,Lata Mangeshkar,0.597,0.488,0.686,0.985,0.888,108.281,-8.294,0.0327,0.157,4
26520,Lantern - Piano Version,https://open.spotify.com/embed/track/5LMnVTPqsmhGyjhMtb55pD,spotify:track:5LMnVTPqsmhGyjhMtb55pD,37,Adam Weikert,0.354,0.00721,0.0336,0.989,0.902,119.613,-32.285,0.054,0.107,4
26524,Grief of Dilli,https://open.spotify.com/embed/track/7xeG0u1cYLDlDilJJG1HUK,spotify:track:7xeG0u1cYLDlDilJJG1HUK,40,Sam C.S.,0.158,0.156,0.036,0.342,0.819,76.567,-18.8,0.0349,0.0801,4
26525,November Birdie,https://open.spotify.com/embed/track/3N79AZhe7FiBgF7leqGhHt,spotify:track:3N79AZhe7FiBgF7leqGhHt,61,El Pianista Manco,0.258,0.00467,0.285,0.995,0.939,72.024,-36.399,0.0404,0.102,4
26531,The Windmill,https://open.spotify.com/embed/track/0tQdWOKnJRthxwJ5Pr6ZBE,spotify:track:0tQdWOKnJRthxwJ5Pr6ZBE,49,Kendrettes,0.41,0.238,0.151,0.982,0.89,88.17,-15.411,0.0391,0.111,4
26533,Blue in Green,https://open.spotify.com/embed/track/3HDdLewWvTPPxDerTZhp5L,spotify:track:3HDdLewWvTPPxDerTZhp5L,52,Jazzinuf,0.718,0.285,0.566,0.773,0.768,87.987,-9.944,0.0541,0.106,4
26540,Sleep with Peace,https://open.spotify.com/embed/track/6ZrQJUmZV9Zzd4sGifErEj,spotify:track:6ZrQJUmZV9Zzd4sGifErEj,37,Hypnosis Therapy,0.143,0.00607,0.0335,0.94,0.936,139.915,-42.087,0.0622,0.108,4
26546,Ezio's Family,https://open.spotify.com/embed/track/05UMQXFCsa9oPnLgfJHVyF,spotify:track:05UMQXFCsa9oPnLgfJHVyF,60,Jesper Kyd,0.375,0.344,0.106,0.81,0.776,126.06,-12.561,0.0335,0.0682,4
26547,Shake It Off (Originally Performed by Taylor Swift),https://open.spotify.com/embed/track/5lZKq1z5jpVu7ha6zklvXS,spotify:track:5lZKq1z5jpVu7ha6zklvXS,44,Sean Redmond,0.63,0.294,0.095,0.953,0.922,136.966,-11.841,0.0423,0.107,4
26554,I Ain't Worried,https://open.spotify.com/embed/track/3mdgqNgANH7bLqaFDa1rKG,spotify:track:3mdgqNgANH7bLqaFDa1rKG,36,Michelle Turtle,0.846,0.309,0.858,0.872,0.817,133.937,-15.69,0.177,0.0838,4
26555,Ute Blåser Sommarvind (Summer Winds),https://open.spotify.com/embed/track/562NWFYtbkiYHG1DvUmxeu,spotify:track:562NWFYtbkiYHG1DvUmxeu,53,Mrs. Nocturnal,0.616,0.0354,0.59,0.994,0.97,77.406,-22.448,0.131,0.102,4
26559,Cinnamon,https://open.spotify.com/embed/track/4pyVqxmgjlgKp4PWY9VdJp,spotify:track:4pyVqxmgjlgKp4PWY9VdJp,46,Tinad,0.718,0.288,0.51,0.866,0.92,80.013,-14.041,0.0416,0.44,4
26561,Hastings Street,https://open.spotify.com/embed/track/4VPvooErbxiLpiG8TzdTtg,spotify:track:4VPvooErbxiLpiG8TzdTtg,24,Blind Blake,0.534,0.38,0.785,0.961,0.695,83.237,-14.447,0.0343,0.149,4
26566,Cielito Lindo,https://open.spotify.com/embed/track/5IZygSMNKKsStlhRZEpAOg,spotify:track:5IZygSMNKKsStlhRZEpAOg,57,Myla Watson,0.634,0.0784,0.657,0.996,0.921,111.834,-23.129,0.0884,0.13,4
26579,Ghost of the Mountain,https://open.spotify.com/embed/track/4cwQ5XhN8p6UkUUYj8hPp2,spotify:track:4cwQ5XhN8p6UkUUYj8hPp2,33,Justin Johnson,0.379,0.154,0.133,0.903,0.815,140.089,-14.613,0.034,0.111,4
26584,romero,https://open.spotify.com/embed/track/2zTjVo3gjHFnkLEe9JxyfD,spotify:track:2zTjVo3gjHFnkLEe9JxyfD,23,Ruth de las Plantas,0.748,0.294,0.23,0.847,0.752,142.021,-13.626,0.0506,0.113,4
26603,Charades,https://open.spotify.com/embed/track/1NTtrdg7DYCN42hMHRgAuH,spotify:track:1NTtrdg7DYCN42hMHRgAuH,47,Hermie,0.585,0.155,0.24,0.962,0.814,182.102,-19.29,0.0873,0.129,4
26608,Canopy,https://open.spotify.com/embed/track/5w0R9CF9qaTfwghKBi6Tb0,spotify:track:5w0R9CF9qaTfwghKBi6Tb0,38,Cody Wallter,0.453,0.0334,0.165,0.966,0.899,80.924,-23.912,0.034,0.0996,4
26614,Chris' Blues,https://open.spotify.com/embed/track/10jhOfCNVBAsuuiTmhipzq,spotify:track:10jhOfCNVBAsuuiTmhipzq,22,Christian Rannenberg,0.615,0.0438,0.311,0.971,0.908,97.226,-21.992,0.0589,0.101,4
26618,chromatico,https://open.spotify.com/embed/track/1DIrNCgJci5gRZnltnABJA,spotify:track:1DIrNCgJci5gRZnltnABJA,33,reviie,0.386,0.287,0.191,0.876,0.913,84.844,-16.85,0.0599,0.109,4
26625,Piumata,https://open.spotify.com/embed/track/0SwMXhWI9pZO0lroyyjfCl,spotify:track:0SwMXhWI9pZO0lroyyjfCl,47,Briana Courtois,0.59,0.051,0.223,0.986,0.785,85.194,-15.062,0.0742,0.11,4
26631,Nurture,https://open.spotify.com/embed/track/6tkE2tVrjVPwJvF8fRob7T,spotify:track:6tkE2tVrjVPwJvF8fRob7T,63,Mirova,0.175,0.0252,0.0326,0.772,0.773,71.577,-29.957,0.0435,0.103,4
26632,Meditations Pt 2,https://open.spotify.com/embed/track/4KD2z4bhdHCbUafCtznElu,spotify:track:4KD2z4bhdHCbUafCtznElu,47,Estado De Calma,0.0815,0.0561,0.0904,0.974,0.885,73.205,-28.961,0.0415,0.106,4
26641,She's Leaving Home - Live,https://open.spotify.com/embed/track/6Qtp0mQgoSIUqrP3rBQJL8,spotify:track:6Qtp0mQgoSIUqrP3rBQJL8,37,Jan Lundgren,0.502,0.331,0.31,0.923,0.882,119.105,-22.555,0.0627,0.687,4
26646,"Say, Can You Hear",https://open.spotify.com/embed/track/7JvjjlZ5R1I1xRDsEkPuJ7,spotify:track:7JvjjlZ5R1I1xRDsEkPuJ7,53,Men I Trust,0.623,0.403,0.49,0.78,0.763,157.912,-14.1,0.0598,0.11,4
26647,Mandy's Song,https://open.spotify.com/embed/track/3i5M6UDp6iJtvJUOnX3v2t,spotify:track:3i5M6UDp6iJtvJUOnX3v2t,59,Lille Du,0.53,0.0189,0.276,0.996,0.908,137.879,-30.061,0.0499,0.132,4
26648,Transparency,https://open.spotify.com/embed/track/73ZnCLiPERq5SRGZ3cOpEz,spotify:track:73ZnCLiPERq5SRGZ3cOpEz,40,Tristan Wilson,0.349,0.127,0.0382,0.939,0.948,105.158,-18.779,0.0314,0.11,4
26657,A Foggy Day,https://open.spotify.com/embed/track/4UtGtDJpkscJil25b273Vu,spotify:track:4UtGtDJpkscJil25b273Vu,24,Michael Reiss,0.422,0.0699,0.195,0.984,0.938,162.422,-21.268,0.075,0.107,4
26663,Flowers,https://open.spotify.com/embed/track/7o8y3eDRgyBHFSjgu5PLXZ,spotify:track:7o8y3eDRgyBHFSjgu5PLXZ,42,Zion Houston,0.782,0.104,0.124,0.986,0.865,103.973,-16.167,0.0696,0.111,4
26664,Le jardin de ma grand-mère,https://open.spotify.com/embed/track/2AE6p5RRHnLxAllP1zdXPt,spotify:track:2AE6p5RRHnLxAllP1zdXPt,60,Oscar Kowalski,0.291,0.0763,0.181,0.982,0.839,180.906,-23.706,0.0389,0.11,4
26665,Branscombe,https://open.spotify.com/embed/track/4mrOXzvbS0U0KsX7O6OqIo,spotify:track:4mrOXzvbS0U0KsX7O6OqIo,40,Voka Gentle,0.556,0.389,0.0865,0.72,0.887,111.012,-15.394,0.029,0.111,4
26666,"Musical Offering, BWV 1079: Ricercar a3",https://open.spotify.com/embed/track/1iuZ61HTKZzJVKtJclXMTy,spotify:track:1iuZ61HTKZzJVKtJclXMTy,32,Johann Sebastian Bach,0.265,0.0382,0.247,0.968,0.3,129.792,-25.648,0.0528,0.105,4
26670,Forget About,https://open.spotify.com/embed/track/00epdG9ONPL8KkErbmKW8o,spotify:track:00epdG9ONPL8KkErbmKW8o,50,Sibylle Baier,0.59,0.106,0.28,0.99,0.648,97.042,-17.245,0.0332,0.11,4
26676,O Sacrum Convivium,https://open.spotify.com/embed/track/4HnlDmW3Dx80EbdC4nAta0,spotify:track:4HnlDmW3Dx80EbdC4nAta0,28,Gabriel Jackson,0.0634,0.0146,0.0331,0.991,0.902,69.467,-36.592,0.0469,0.082,4
26680,"Beethoven: Trio for Piano, Flute and Bassoon in G Major, WoO 37: II. Adagio",https://open.spotify.com/embed/track/5jhmPF5FyHdmJRUcIh7pkL,spotify:track:5jhmPF5FyHdmJRUcIh7pkL,24,Ludwig van Beethoven,0.194,0.0505,0.119,0.994,0.901,67.151,-22.615,0.0436,0.186,4
26681,Café International,https://open.spotify.com/embed/track/6mWHwX0VNVDyWVF0j6qQ56,spotify:track:6mWHwX0VNVDyWVF0j6qQ56,25,Nelly Vernon,0.396,0.121,0.184,0.957,0.966,118.987,-18.281,0.0457,0.121,4
26684,Quiet Times,https://open.spotify.com/embed/track/0DnhhwJ9zw3xjRHGB7eo7R,spotify:track:0DnhhwJ9zw3xjRHGB7eo7R,64,Dan Maus,0.0687,0.00959,0.0319,0.957,0.754,64.987,-31.321,0.0424,0.102,4
26695,Dandelion's Lullaby,https://open.spotify.com/embed/track/4TLoYT6uaGydqUQRZ9hlxG,spotify:track:4TLoYT6uaGydqUQRZ9hlxG,55,Raimu,0.682,0.141,0.109,0.801,0.886,93.099,-19.345,0.0616,0.112,4
26698,"Les tendres plaintes--Rondeau, RCT 3/1",https://open.spotify.com/embed/track/2MtA39EOxz5Cv2ub9HPatZ,spotify:track:2MtA39EOxz5Cv2ub9HPatZ,32,Jean-Philippe Rameau,0.253,0.0195,0.162,0.991,0.884,70.553,-30.795,0.0415,0.0702,4
26705,String poetic: II. Nocturne,https://open.spotify.com/embed/track/1D5AWyG2oOk42eQFdLN1bK,spotify:track:1D5AWyG2oOk42eQFdLN1bK,21,Jennifer Higdon,0.161,0.0535,0.0538,0.976,0.489,91.131,-23.811,0.0474,0.0861,4
26717,Brooks Was Here,https://open.spotify.com/embed/track/5FRGTGPZ7uA6JaLAH55PVV,spotify:track:5FRGTGPZ7uA6JaLAH55PVV,46,Thomas Newman,0.0808,0.00285,0.0375,0.984,0.666,64.48,-41.786,0.0402,0.0736,4
26726,3 a.m.,https://open.spotify.com/embed/track/2kGvKLA57IW4MNGSE80XAl,spotify:track:2kGvKLA57IW4MNGSE80XAl,51,Sidual.,0.36,0.089,0.395,0.963,0.925,94.747,-23.694,0.0944,0.119,4
26728,Ballongen,https://open.spotify.com/embed/track/7t6y7KQoyTlxo3yXqAwSU3,spotify:track:7t6y7KQoyTlxo3yXqAwSU3,30,Henrik Meierkord,0.0741,0.146,0.0319,0.97,0.96,78.897,-15.795,0.0489,0.313,4
26729,Cabin In The Sky,https://open.spotify.com/embed/track/7vZDxwET1WCo9wiO1MgAgR,spotify:track:7vZDxwET1WCo9wiO1MgAgR,52,Alec Taylor,0.426,0.0266,0.277,0.993,0.948,129.009,-27.098,0.0388,0.109,4
26732,Whiskers,https://open.spotify.com/embed/track/75ihfv5Y3KwvIiP5OhQPOF,spotify:track:75ihfv5Y3KwvIiP5OhQPOF,46,Cat Morris,0.592,0.234,0.969,0.964,0.829,113.795,-11.309,0.116,0.0942,4
26733,God Only Knows,https://open.spotify.com/embed/track/0fT81LQSf4Rd9BL0YyAJV5,spotify:track:0fT81LQSf4Rd9BL0YyAJV5,45,Alva Nørgaard,0.414,0.00828,0.16,0.995,0.938,140.8,-29.08,0.0701,0.0909,4
26740,Lake Como,https://open.spotify.com/embed/track/4WstvhelZEHggLOZ4SyOqm,spotify:track:4WstvhelZEHggLOZ4SyOqm,41,Savino Fiorelli,0.346,0.081,0.0963,0.868,0.911,88.176,-16.086,0.0337,0.134,4
26753,Jacob's Ladder,https://open.spotify.com/embed/track/4sdEI4KEYvzon0FkfWvuYA,spotify:track:4sdEI4KEYvzon0FkfWvuYA,17,Terence Blanchard,0.397,0.399,0.21,0.771,0.844,127.37,-8.813,0.0324,0.114,4
26756,Delta eighteen,https://open.spotify.com/embed/track/4yb6tuuebir6C8ws94X2PK,spotify:track:4yb6tuuebir6C8ws94X2PK,32,Mantramind,0.317,0.0572,0.225,0.189,0.962,120.113,-33.743,0.0594,0.111,4
26760,Raaga Bhairav - Dadra,https://open.spotify.com/embed/track/4ft8L5WzFd2vvXganl6QGL,spotify:track:4ft8L5WzFd2vvXganl6QGL,30,Ronu Majumdar,0.389,0.247,0.0919,0.983,0.897,157.561,-17.771,0.0642,0.105,4
26762,Some Enchanted Evening,https://open.spotify.com/embed/track/5CUSuYgUovrP4NAUc2UrLH,spotify:track:5CUSuYgUovrP4NAUc2UrLH,33,Paulo Szot,0.217,0.131,0.223,0.982,0.502,81.537,-18.144,0.0425,0.0773,4
26765,Call me,https://open.spotify.com/embed/track/1tZQJiCrjMuWZkNdtClr2Z,spotify:track:1tZQJiCrjMuWZkNdtClr2Z,65,90sFlav,0.733,0.265,0.142,0.952,0.917,153.968,-12.074,0.25,0.0866,4
26770,Can't Help Falling In Love,https://open.spotify.com/embed/track/7cIIcCaaa4Db6tQJdR7VPp,spotify:track:7cIIcCaaa4Db6tQJdR7VPp,33,Michael Sharon,0.864,0.121,0.381,0.962,0.651,96.002,-10.653,0.3,0.117,4
26784,Beneath It All,https://open.spotify.com/embed/track/7AGPS3yD3CJR3xrPBTLhcO,spotify:track:7AGPS3yD3CJR3xrPBTLhcO,52,Bruce Willmington & Co,0.377,0.179,0.1,0.932,0.621,50.433,-17.152,0.0349,0.207,4
26787,Solar Eclipse,https://open.spotify.com/embed/track/4pcp7p5lioqQ6996nyjdd5,spotify:track:4pcp7p5lioqQ6996nyjdd5,48,Tejal Yann,0.0855,0.0411,0.0401,0.965,0.954,83.632,-29.711,0.0553,0.0933,4
26791,Loss,https://open.spotify.com/embed/track/726tHsbqcNhVLckl5TpdCj,spotify:track:726tHsbqcNhVLckl5TpdCj,32,Marek Konarski,0.45,0.276,0.226,0.955,0.902,134.852,-13.062,0.0305,0.112,4
26798,Hive Mind,https://open.spotify.com/embed/track/6vf4zR62v16hWExurdqLKN,spotify:track:6vf4zR62v16hWExurdqLKN,37,Gustavo Santaolalla,0.408,0.185,0.0359,0.724,0.919,97.034,-24.101,0.0294,0.095,4
26812,Cabin Noise Focus,https://open.spotify.com/embed/track/2CYVLIwBHrF2e0C63nPiSs,spotify:track:2CYVLIwBHrF2e0C63nPiSs,56,XL Noise Factory,0.092,0.0505,0.123,0.808,0.972,87.4,-45.386,0.158,0.108,4
26814,Soul Calibre,https://open.spotify.com/embed/track/6hagXr40I8q0fHJ1uwWnj0,spotify:track:6hagXr40I8q0fHJ1uwWnj0,40,Florida Frank,0.701,0.27,0.358,0.929,0.943,180.021,-11.292,0.0714,0.222,4
26819,Happy Xmas (War is Over),https://open.spotify.com/embed/track/4nC5Ap034pzhNT7vfqGRpE,spotify:track:4nC5Ap034pzhNT7vfqGRpE,30,Jake Shimabukuro,0.307,0.136,0.197,0.984,0.868,146.451,-19.848,0.0372,0.105,4
26824,Vale,https://open.spotify.com/embed/track/66rQOJEJDAxUUdOBxFE8FM,spotify:track:66rQOJEJDAxUUdOBxFE8FM,41,Rick Gallagher Project,0.454,0.0253,0.246,0.991,0.938,140.14,-23.251,0.0641,0.107,4
26826,Shadow Forces,https://open.spotify.com/embed/track/0Vh8ykJFAowwy7w5ila6xC,spotify:track:0Vh8ykJFAowwy7w5ila6xC,27,Arooj Aftab,0.366,0.133,0.0399,0.865,0.702,134.675,-15.588,0.032,0.11,4
26828,Awaiting The Night,https://open.spotify.com/embed/track/30uebPIcKyKLYs6GvCMoGI,spotify:track:30uebPIcKyKLYs6GvCMoGI,43,Celestial Seekr,0.16,0.0714,0.0353,0.943,0.931,78.227,-26.014,0.0445,0.093,4
26835,Sheep May Safely Graze,https://open.spotify.com/embed/track/7wEql4SrP9nL5U4zxmcrVM,spotify:track:7wEql4SrP9nL5U4zxmcrVM,55,Johann Sebastian Bach,0.494,0.016,0.118,0.995,0.922,98.224,-32.307,0.0426,0.136,4
26844,Pink Noise Helper,https://open.spotify.com/embed/track/665cUi6QtVzeP0Z6Hi4NEr,spotify:track:665cUi6QtVzeP0Z6Hi4NEr,47,San Sebastiano,0.169,0.183,0.147,0.83,0.608,84.282,-38.743,0.0934,0.112,4
26851,Franchino Gaffurio: Virgo Dei,https://open.spotify.com/embed/track/48mfwjuHKOvsiqPpibXxW1,spotify:track:48mfwjuHKOvsiqPpibXxW1,31,Franchino Gaffurio,0.403,0.0382,0.377,0.993,0.891,58.382,-26.76,0.0516,0.128,4
26852,ROCKSTAR,https://open.spotify.com/embed/track/6g6kKzZvUccFnKUBFxmYsP,spotify:track:6g6kKzZvUccFnKUBFxmYsP,44,Vitamin String Quartet,0.645,0.309,0.893,0.945,0.847,89.969,-13.463,0.0468,0.11,4
26857,Common Ground,https://open.spotify.com/embed/track/6xRvgTp2yFfkOua9icx0rD,spotify:track:6xRvgTp2yFfkOua9icx0rD,48,Camilla Turgot,0.357,0.109,0.144,0.985,0.92,77.44,-20.202,0.0315,0.102,4
26866,Fanølyng,https://open.spotify.com/embed/track/6Brlcuqm8bgTTo5oongQqT,spotify:track:6Brlcuqm8bgTTo5oongQqT,35,Henrik Gunde,0.348,0.217,0.2,0.885,0.469,98.103,-19.012,0.032,0.084,4
26874,E perto do anoitecer,https://open.spotify.com/embed/track/12JjMTQI1A6Z6cpiuek0z2,spotify:track:12JjMTQI1A6Z6cpiuek0z2,46,Zinning,0.593,0.0764,0.0698,0.968,0.939,112.905,-21.964,0.0562,0.111,4
26876,The Warmth of the Sun,https://open.spotify.com/embed/track/4cPh8xelgJxzWEvlxt8BHc,spotify:track:4cPh8xelgJxzWEvlxt8BHc,29,Michael Price,0.142,0.0467,0.085,0.979,0.657,73.211,-22.026,0.0393,0.125,4
26885,"oxygen - from ""Exception"" Soundtrack",https://open.spotify.com/embed/track/5WV0YyXkC4UoPObkLdTPb0,spotify:track:5WV0YyXkC4UoPObkLdTPb0,27,Ryuichi Sakamoto,0.112,0.201,0.0279,0.75,0.878,87.842,-15.954,0.0377,0.128,4
26886,At The Hoffman's,https://open.spotify.com/embed/track/2rTCp6VfOIqzzOJ2cvV16o,spotify:track:2rTCp6VfOIqzzOJ2cvV16o,37,C-90,0.729,0.291,0.487,0.947,0.926,76.995,-10.142,0.0466,0.14,4
26888,Imagine,https://open.spotify.com/embed/track/5QwJtbZbdQxPnKR7CAXtyO,spotify:track:5QwJtbZbdQxPnKR7CAXtyO,31,Shirley Michaels,0.752,0.166,0.447,0.842,0.901,75.04,-16.092,0.108,0.106,4
26894,Here,https://open.spotify.com/embed/track/3rLYj3hgyEw9BhGgcJER8O,spotify:track:3rLYj3hgyEw9BhGgcJER8O,37,Leonardo Cupelli,0.309,0.0259,0.216,0.994,0.94,114.393,-35.156,0.046,0.0897,4
26895,Apartment Song #5,https://open.spotify.com/embed/track/0GG1KOVmUeZfipy9MB9m4e,spotify:track:0GG1KOVmUeZfipy9MB9m4e,42,Bruno Bavota,0.471,0.0352,0.123,0.982,0.952,114.923,-27.457,0.0403,0.0871,4
26897,Study for Proun,https://open.spotify.com/embed/track/6NAPBc3ZdmIgftLDkxyZ5C,spotify:track:6NAPBc3ZdmIgftLDkxyZ5C,39,Alva Brunel,0.265,0.0425,0.142,0.993,0.919,90.253,-29.47,0.0384,0.107,4
26905,the point above,https://open.spotify.com/embed/track/27j2QBudHBt7AYWjCpcnEa,spotify:track:27j2QBudHBt7AYWjCpcnEa,43,Brandon's Three,0.45,0.0767,0.167,0.869,0.747,100.427,-22.482,0.0378,0.0853,4
26907,Paris la Nuit,https://open.spotify.com/embed/track/0oaMtNH7PDUA1RIf17TDad,spotify:track:0oaMtNH7PDUA1RIf17TDad,33,Amandine Moulin,0.433,0.00394,0.42,0.994,0.951,67.146,-31.458,0.039,0.0959,4
26912,Dreaming (Mahogany Sessions),https://open.spotify.com/embed/track/6hhk528iV6EGtIh9DRlJdM,spotify:track:6hhk528iV6EGtIh9DRlJdM,47,Ásgeir,0.359,0.0885,0.201,0.978,0.455,111.586,-17.902,0.0361,0.105,4
26914,Magical Pink Noise Serenity,https://open.spotify.com/embed/track/4pZpsZB3KTBXo3Inr10keU,spotify:track:4pZpsZB3KTBXo3Inr10keU,45,Doctor Hz,0.188,0.142,0.0738,0.911,0.624,87.733,-41.101,0.0558,0.11,4
26915,"Annees de pelerinage, 1st year, Switzerland, S160/R10: No. 9. Les cloches de Geneve (The Bells of Geneva)",https://open.spotify.com/embed/track/1eUMjPofs5R6PotojRzniV,spotify:track:1eUMjPofs5R6PotojRzniV,34,Franz Liszt,0.345,0.0085,0.0518,0.985,0.857,129.6,-25.382,0.049,0.087,4
26923,Daydreams,https://open.spotify.com/embed/track/6e6mVG7SXv73TrkpziM4gW,spotify:track:6e6mVG7SXv73TrkpziM4gW,57,Streetlight Trio,0.553,0.0863,0.0889,0.956,0.948,80.888,-19.817,0.033,0.108,4
26930,Fantastic Beasts: The Secrets of Dumbledore,https://open.spotify.com/embed/track/7BS3eycBz0vjPt8uVIzMa2,spotify:track:7BS3eycBz0vjPt8uVIzMa2,30,James Newton Howard,0.286,0.242,0.108,0.92,0.92,141.706,-15.534,0.0355,0.103,4
26933,Boogie Woogie Stomp,https://open.spotify.com/embed/track/2jZXAZ07wtsPETniGqkqBp,spotify:track:2jZXAZ07wtsPETniGqkqBp,25,Albert Ammons,0.581,0.396,0.934,0.99,0.911,94.416,-16.236,0.0361,0.194,4
26935,Bolero Chiquito,https://open.spotify.com/embed/track/0WIGmqsYeC6i5NLVAvFZzx,spotify:track:0WIGmqsYeC6i5NLVAvFZzx,47,Eu Nice,0.401,0.0814,0.175,0.991,0.95,78.553,-25.158,0.0322,0.104,4
26942,Dreamscapes,https://open.spotify.com/embed/track/3qCse5xGHiXH2gK3MfgMeJ,spotify:track:3qCse5xGHiXH2gK3MfgMeJ,34,Eric Sebastian,0.365,0.119,0.172,0.983,0.931,64.874,-23.307,0.0352,0.101,4
26952,Fantasia - Alpha Sinus 95Hz - 103Hz,https://open.spotify.com/embed/track/6yDMWJ9KFUtFkQndXVVJry,spotify:track:6yDMWJ9KFUtFkQndXVVJry,49,Binaural Movements,0.19,0.0778,0.0306,0.893,0.516,70.109,-29.869,0.0442,0.11,4
26955,Petrichor - Nature,https://open.spotify.com/embed/track/29vC3hES7e492HvTN2Jw4Y,spotify:track:29vC3hES7e492HvTN2Jw4Y,7,Ham Moon,0.511,0.468,0.0852,0.871,0.835,157.988,-7.656,0.0346,0.123,4
26956,Pot Of Gold,https://open.spotify.com/embed/track/7qztGZ81mlFY5b7MV2tb24,spotify:track:7qztGZ81mlFY5b7MV2tb24,46,Angela Simone,0.451,0.135,0.434,0.995,0.963,76.721,-25.333,0.0895,0.108,4
26958,Tempestade,https://open.spotify.com/embed/track/5r9fTbn6YZVxHKaU4Rze3t,spotify:track:5r9fTbn6YZVxHKaU4Rze3t,56,Philó,0.482,0.0432,0.0775,0.935,0.856,75.033,-23.186,0.0316,0.111,4
26964,Eascodset,https://open.spotify.com/embed/track/1BMgyrYXHolIe6e0oU9OqQ,spotify:track:1BMgyrYXHolIe6e0oU9OqQ,63,Phoenomenatic,0.155,0.0127,0.149,0.971,0.903,78.142,-34.475,0.0374,0.09,4
26980,Light White Noise,https://open.spotify.com/embed/track/3qBMFORCRUKzBPiftvwaJn,spotify:track:3qBMFORCRUKzBPiftvwaJn,59,Evomin,0.222,0.0507,0.069,0.898,0.973,60.036,-44.323,0.0681,0.112,4
26992,Evening Star,https://open.spotify.com/embed/track/3FkjbZPxaCFNaZyYZ1jtmr,spotify:track:3FkjbZPxaCFNaZyYZ1jtmr,55,Mellow Mountain,0.112,0.00706,0.0791,0.955,0.932,93.133,-30.96,0.0418,0.108,4
27001,Under the Blue Sky,https://open.spotify.com/embed/track/5LeobX1vuRcmKRU0tTRCj1,spotify:track:5LeobX1vuRcmKRU0tTRCj1,39,Hang Drum Pro,0.747,0.147,0.626,0.994,0.962,99.01,-24.979,0.0402,0.115,4
27003,Sleeping Otters,https://open.spotify.com/embed/track/5LH9wtbdbuFtNVfo6eag1x,spotify:track:5LH9wtbdbuFtNVfo6eag1x,44,Celeste Saga,0.533,0.0484,0.968,0.905,0.654,97.611,-23.894,0.317,0.0775,4
27007,Calling,https://open.spotify.com/embed/track/0BY0tUd1MNhONkZwNyMCVg,spotify:track:0BY0tUd1MNhONkZwNyMCVg,38,Monaxia,0.204,0.045,0.0356,0.976,0.88,132.491,-24.58,0.0412,0.114,4
27018,Whale Song II,https://open.spotify.com/embed/track/2t8KVWDy3uwlWjLebfYcYz,spotify:track:2t8KVWDy3uwlWjLebfYcYz,36,Underwater Sound,0.0699,0.0237,0.0386,0.947,0.912,74.283,-49.337,0.118,0.143,4
27019,Hang Drum Sounds,https://open.spotify.com/embed/track/7IJWIhiNqYAk8Fo3zfpz4n,spotify:track:7IJWIhiNqYAk8Fo3zfpz4n,35,Hang Drum Music,0.149,0.00797,0.0867,0.836,0.885,75.522,-40.17,0.0356,0.112,4
27021,Beginnings,https://open.spotify.com/embed/track/2o41jDa4T0QKF9804tqyka,spotify:track:2o41jDa4T0QKF9804tqyka,53,Melvin Barker,0.243,0.0727,0.151,0.857,0.874,81.579,-22.296,0.0297,0.107,4
27022,Healing Waves,https://open.spotify.com/embed/track/2e0GYT1cwyJTcWy9hiN1xZ,spotify:track:2e0GYT1cwyJTcWy9hiN1xZ,60,Pax Soloman,0.0731,0.00543,0.04,0.993,0.886,75.587,-34.037,0.0472,0.111,4
27023,Jingle Bells,https://open.spotify.com/embed/track/14gnIb4UfQhrhnU7Wht94p,spotify:track:14gnIb4UfQhrhnU7Wht94p,34,Tom Blund,0.616,0.0551,0.462,0.953,0.802,121.289,-20.29,0.181,0.106,4
27044,Old Pal,https://open.spotify.com/embed/track/1LlAixTnZZEyq1BFHH7sMy,spotify:track:1LlAixTnZZEyq1BFHH7sMy,2,jung jaeil,0.478,0.0322,0.102,0.875,0.72,131.75,-24.4,0.0648,0.111,4
