,name,url,uri,popularity,artist,danceability,energy,valence,acousticness,instrumentalness,tempo,loudness,speechiness,liveness,label
9711,Hero,https://open.spotify.com/embed/track/4Wu62DoQg1ECGlDKDfo30R,spotify:track:4Wu62DoQg1ECGlDKDfo30R,76,Martin Garrix,0.534,0.696,0.251,0.316,0.0,168.149,-5.211,0.0694,0.248,3
9712,Institutionalized,https://open.spotify.com/embed/track/7G83ZwD2msTtFaBQExc8QB,spotify:track:7G83ZwD2msTtFaBQExc8QB,57,Suicidal Tendencies,0.358,0.804,0.625,0.0404,0.0,91.842,-8.534,0.302,0.111,3
9714,Pointless - Madism Remix,https://open.spotify.com/embed/track/5vNLeQEw1F9tcHC3CR7WeA,spotify:track:5vNLeQEw1F9tcHC3CR7WeA,53,Lewis Capaldi,0.491,0.705,0.32,0.0403,1.48e-06,188.832,-5.564,0.156,0.22,3
9718,Hazy Shade of Winter (feat. Ray Toro),https://open.spotify.com/embed/track/1tBZnhDT8xbgJTs43FiqrD,spotify:track:1tBZnhDT8xbgJTs43FiqrD,50,Gerard Way,0.248,0.937,0.142,0.00742,0.362,149.796,-5.121,0.0687,0.0799,3
9722,Paradise,https://open.spotify.com/embed/track/6EsnKHa5lVI409LXu3PkR6,spotify:track:6EsnKHa5lVI409LXu3PkR6,42,Kings Of The Rollers,0.636,0.843,0.395,0.000419,0.00586,87.535,-3.91,0.0366,0.134,3
9723,Roll in Peace (feat. XXXTENTACION),https://open.spotify.com/embed/track/40oKW22ZNNkEdZLJTScaQI,spotify:track:40oKW22ZNNkEdZLJTScaQI,72,Kodak Black,0.747,0.524,0.363,0.0306,0.0,140.053,-6.807,0.245,0.2,3
9724,Em Đồng Ý (I Do),https://open.spotify.com/embed/track/0bgJPIvefuRnEU4MNJuJSA,spotify:track:0bgJPIvefuRnEU4MNJuJSA,63,Đức Phúc,0.602,0.656,0.202,0.462,0.0,96.05,-5.021,0.0262,0.0936,3
9738,Raah,https://open.spotify.com/embed/track/06SSvSFz7Bu1WXVw42M9lN,spotify:track:06SSvSFz7Bu1WXVw42M9lN,56,Navaan Sandhu,0.75,0.567,0.303,0.0296,0.0,145.927,-8.348,0.044,0.139,3
9740,Feels Like Home,https://open.spotify.com/embed/track/2OfDYA3xkEQ2fILrBlknHD,spotify:track:2OfDYA3xkEQ2fILrBlknHD,47,Andrew Rayel,0.521,0.814,0.0995,0.00131,0.00881,134.983,-5.363,0.0419,0.121,3
9745,Mastermind,https://open.spotify.com/embed/track/0uMn8WKu3qtQLaUyal1bsz,spotify:track:0uMn8WKu3qtQLaUyal1bsz,52,Deltron 3030,0.741,0.657,0.25,0.00224,0.00756,94.211,-9.589,0.0374,0.0825,3
9748,sotto casa tua,https://open.spotify.com/embed/track/1IRpiETZQGRNecgAfJOmHe,spotify:track:1IRpiETZQGRNecgAfJOmHe,29,Frada,0.547,0.659,0.535,0.242,0.0,127.005,-6.222,0.247,0.39,3
9749,"Raga Bageshri (Feat. Keerthan Holla, Madhusoodan Bhat, Kaushik Bhat)",https://open.spotify.com/embed/track/76VdHPvjGgWEj3xEMdTsWn,spotify:track:76VdHPvjGgWEj3xEMdTsWn,19,Keerthan Holla,0.312,0.608,0.184,0.219,0.00385,97.416,-9.489,0.0464,0.225,3
9752,The Dream - Remastered,https://open.spotify.com/embed/track/0yBzzceMXi6VMMXGJDqY9A,spotify:track:0yBzzceMXi6VMMXGJDqY9A,31,"Albert Collins, Robert Cray and Johnny Copeland",0.459,0.499,0.483,0.0356,0.00899,178.735,-9.119,0.0338,0.0807,3
9761,Head Over Heels / Broken,https://open.spotify.com/embed/track/0aF9m87P8Tja3NUMv4DfHt,spotify:track:0aF9m87P8Tja3NUMv4DfHt,60,Tears For Fears,0.298,0.704,0.655,0.188,0.000488,95.023,-9.905,0.0366,0.777,3
9762,Make You Mine This Season,https://open.spotify.com/embed/track/62k0PJ7guenoJoQHUYeN8o,spotify:track:62k0PJ7guenoJoQHUYeN8o,39,Tegan and Sara,0.603,0.684,0.275,0.0889,0.00306,131.985,-6.845,0.0312,0.255,3
9772,Back Against the Wall,https://open.spotify.com/embed/track/1JWqYAwi12yzh2UmoS4BcM,spotify:track:1JWqYAwi12yzh2UmoS4BcM,36,Son Volt,0.433,0.803,0.507,0.0663,5.04e-05,110.966,-6.002,0.0381,0.0715,3
9775,ABYSS,https://open.spotify.com/embed/track/0mvQ0J2oRljP2lcOd3ewgn,spotify:track:0mvQ0J2oRljP2lcOd3ewgn,61,WOODZ,0.55,0.415,0.296,0.126,0.0,79.952,-6.002,0.0243,0.103,3
9776,The World Is Yours,https://open.spotify.com/embed/track/6tGyLydK5lNXz8Aw44wRj8,spotify:track:6tGyLydK5lNXz8Aw44wRj8,50,Arch Enemy,0.267,0.988,0.0992,6.04e-05,0.485,184.849,-4.146,0.152,0.186,3
9782,Give Me Your Forever,https://open.spotify.com/embed/track/4mzP5mHkRvGxdhdGdAH7EJ,spotify:track:4mzP5mHkRvGxdhdGdAH7EJ,75,Zack Tabudlo,0.627,0.363,0.301,0.279,0.0,99.905,-8.127,0.0291,0.0928,3
9785,Désenchantée - Radio Edit,https://open.spotify.com/embed/track/0eAvGqc9t4Wuc6gDcSi5Aa,spotify:track:0eAvGqc9t4Wuc6gDcSi5Aa,50,Kate Ryan,0.515,0.939,0.292,0.17,0.000533,139.951,-4.872,0.0696,0.227,3
9789,Far Too Near,https://open.spotify.com/embed/track/6MrpnM2VIpyjPQdnqItSYe,spotify:track:6MrpnM2VIpyjPQdnqItSYe,33,AFI,0.49,0.906,0.429,1.77e-05,0.302,92.047,-2.591,0.0459,0.231,3
9796,OUT WEST (feat. Young Thug),https://open.spotify.com/embed/track/6gi6y1xwmVszDWkUqab1qw,spotify:track:6gi6y1xwmVszDWkUqab1qw,76,JACKBOYS,0.802,0.591,0.309,0.0104,0.0,139.864,-4.895,0.225,0.196,3
9798,Midnight City,https://open.spotify.com/embed/track/1eyzqe2QqGZUmfcPZtrIyt,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,70,M83,0.526,0.712,0.32,0.0161,0.0,105.009,-6.525,0.0356,0.179,3
9799,I Believe in Father Christmas - 2017 - Remaster,https://open.spotify.com/embed/track/3S912b5gdxMeZyGeNEgS0H,spotify:track:3S912b5gdxMeZyGeNEgS0H,36,Greg Lake,0.378,0.392,0.379,0.166,3.15e-06,113.581,-12.992,0.0297,0.104,3
9801,UrbanAngel1999,https://open.spotify.com/embed/track/0sDsJ3HMMzrelKD11WARqc,spotify:track:0sDsJ3HMMzrelKD11WARqc,47,Thomas Headon,0.576,0.557,0.552,0.113,0.0,167.997,-11.71,0.0349,0.268,3
9804,One Beer,https://open.spotify.com/embed/track/4BnrGx9tWNF8aiXl1UhDBa,spotify:track:4BnrGx9tWNF8aiXl1UhDBa,71,MF DOOM,0.376,0.718,0.615,0.0996,0.00332,91.115,-6.7,0.246,0.633,3
9805,Dancing Dead,https://open.spotify.com/embed/track/42oDn8qC9g7DAAwjR3MAQt,spotify:track:42oDn8qC9g7DAAwjR3MAQt,52,Avenged Sevenfold,0.501,0.868,0.348,0.00117,0.00108,142.035,-8.356,0.0475,0.339,3
9806,Now I See,https://open.spotify.com/embed/track/32ufCivtjkY6in8cO8jMgQ,spotify:track:32ufCivtjkY6in8cO8jMgQ,6,Gab Hydes,0.549,0.921,0.104,0.00824,0.00142,126.027,-7.92,0.0496,0.144,3
9807,Liés,https://open.spotify.com/embed/track/2DUeC3yW0LLV32L0Z7E7U2,spotify:track:2DUeC3yW0LLV32L0Z7E7U2,12,Mickaëlle Leslie,0.556,0.674,0.458,0.111,0.0,107.644,-6.152,0.155,0.147,3
9808,Gin and Juice,https://open.spotify.com/embed/track/39QBkWKnap8wRSW4WB9OK0,spotify:track:39QBkWKnap8wRSW4WB9OK0,68,Snoop Dogg,0.603,0.762,0.379,0.0953,1.53e-05,94.726,-7.744,0.285,0.478,3
9813,Raging (feat. Kodaline),https://open.spotify.com/embed/track/6DsFZITJMPnh8z5XewfVmL,spotify:track:6DsFZITJMPnh8z5XewfVmL,58,Kygo,0.55,0.689,0.408,0.0498,0.0,99.904,-7.76,0.094,0.207,3
9818,Meteoriet,https://open.spotify.com/embed/track/1ruXNzERqtHdoXULOAcCsJ,spotify:track:1ruXNzERqtHdoXULOAcCsJ,67,Antoon,0.744,0.511,0.518,0.0367,0.00315,94.991,-8.183,0.125,0.0971,3
9828,The Quitter,https://open.spotify.com/embed/track/1HFz1YvBXVAJ0lSn3rgYgk,spotify:track:1HFz1YvBXVAJ0lSn3rgYgk,42,NOFX,0.519,0.997,0.478,0.000528,3.98e-05,126.02,-4.24,0.0607,0.134,3
9831,Rock 'N' Roll Damnation,https://open.spotify.com/embed/track/2308VPPaMh7Q3AX1Zap99A,spotify:track:2308VPPaMh7Q3AX1Zap99A,53,AC/DC,0.524,0.995,0.323,0.0327,0.147,133.596,-2.676,0.106,0.0819,3
9833,Perdóname,https://open.spotify.com/embed/track/3gO8mvkxIcyF9N7Vd1WM2i,spotify:track:3gO8mvkxIcyF9N7Vd1WM2i,58,Camilo Sesto,0.378,0.567,0.333,0.27,1.6e-06,133.343,-6.591,0.032,0.302,3
9838,Broke Boys,https://open.spotify.com/embed/track/45pUWUeEWGoSdH6UF162G8,spotify:track:45pUWUeEWGoSdH6UF162G8,76,Drake,0.642,0.533,0.112,0.0104,0.000108,120.041,-7.45,0.266,0.251,3
9847,Wickedest,https://open.spotify.com/embed/track/3XD2WOmair7ks4u65FTL4v,spotify:track:3XD2WOmair7ks4u65FTL4v,44,Tamera,0.602,0.709,0.511,0.239,0.0,95.62,-5.742,0.082,0.0736,3
9848,H.S.K.T. (feat. Wonstein),https://open.spotify.com/embed/track/39382sUtIOwIXftX0i76do,spotify:track:39382sUtIOwIXftX0i76do,58,LeeHi,0.756,0.672,0.327,0.252,0.000341,113.975,-5.711,0.0373,0.117,3
9850,Crawl II,https://open.spotify.com/embed/track/30mJq8ujEDX7Y3pUus8PUb,spotify:track:30mJq8ujEDX7Y3pUus8PUb,50,Slow Joy,0.599,0.742,0.301,0.284,0.12,125.971,-7.492,0.0578,0.215,3
9859,Rocking Waves,https://open.spotify.com/embed/track/6RAlemH3wuNmuIT07DlMOa,spotify:track:6RAlemH3wuNmuIT07DlMOa,54,Seas of Dreams,0.165,0.498,0.0058,0.103,0.0887,125.064,-29.222,0.0882,0.475,3
9863,HOTEL LOBBY (Unc & Phew),https://open.spotify.com/embed/track/4vVjPTApwXZwB2H3mBq3ml,spotify:track:4vVjPTApwXZwB2H3mBq3ml,78,Quavo,0.825,0.649,0.143,0.117,0.0,127.978,-4.297,0.169,0.232,3
9864,Baby Can I Hold You,https://open.spotify.com/embed/track/2DjWsDGgL1xNbhnr7f6t5F,spotify:track:2DjWsDGgL1xNbhnr7f6t5F,73,Tracy Chapman,0.692,0.422,0.468,0.0811,0.0,74.375,-10.533,0.0333,0.0848,3
9865,Sex And Candy,https://open.spotify.com/embed/track/3hAaCXvutknQugsPFogh8H,spotify:track:3hAaCXvutknQugsPFogh8H,55,Marcy Playground,0.55,0.702,0.515,0.046,1.4e-06,159.968,-5.693,0.0281,0.119,3
9869,#情とは,https://open.spotify.com/embed/track/4Lf4diEdzh2jwa9TnXxxjE,spotify:track:4Lf4diEdzh2jwa9TnXxxjE,44,This is LAST,0.466,0.648,0.398,0.0088,0.0,78.032,-5.328,0.0263,0.0928,3
9870,Lorelei,https://open.spotify.com/embed/track/1ZnXuijpwEBjhNxpEnb8WH,spotify:track:1ZnXuijpwEBjhNxpEnb8WH,56,Cocteau Twins,0.373,0.679,0.42,7.83e-05,0.116,90.974,-9.195,0.0393,0.247,3
9871,Ikk Vaari Hor Soch Lae,https://open.spotify.com/embed/track/4xcNX7yNZruodkysEMfCqO,spotify:track:4xcNX7yNZruodkysEMfCqO,23,Harish Verma,0.588,0.696,0.421,0.0197,0.0,99.808,-3.562,0.0292,0.182,3
9872,The Power Is Ours,https://open.spotify.com/embed/track/7jiLiLBb2UPYKiomQpNwTd,spotify:track:7jiLiLBb2UPYKiomQpNwTd,31,Ali Dee,0.745,0.712,0.223,0.189,0.0,109.947,-4.991,0.0726,0.268,3
9877,hot girl bummer,https://open.spotify.com/embed/track/1GIofMbTz83fXqNrEuf4bA,spotify:track:1GIofMbTz83fXqNrEuf4bA,58,Our Last Night,0.56,0.955,0.391,0.000129,0.00739,129.975,-2.954,0.0635,0.766,3
9878,Show Me Love - Dimitri Vegas Edit,https://open.spotify.com/embed/track/0W7RIKVUEj307xe1zYIgqx,spotify:track:0W7RIKVUEj307xe1zYIgqx,48,Dino Warriors,0.616,0.753,0.502,0.0885,3.79e-05,124.03,-5.779,0.291,0.104,3
9879,Don't Speak,https://open.spotify.com/embed/track/6urCAbunOQI4bLhmGpX7iS,spotify:track:6urCAbunOQI4bLhmGpX7iS,76,No Doubt,0.52,0.709,0.536,0.247,1.78e-05,76.039,-7.125,0.0352,0.18,3
9883,Ghost of Karelia,https://open.spotify.com/embed/track/2VzyWKHUmuxUq7J7I8wbng,spotify:track:2VzyWKHUmuxUq7J7I8wbng,36,Mastodon,0.337,0.916,0.229,2.64e-05,0.0703,148.946,-5.467,0.0576,0.0866,3
9885,Side Kick,https://open.spotify.com/embed/track/3tNYGRRCSU9wot9lXdX8Rh,spotify:track:3tNYGRRCSU9wot9lXdX8Rh,44,Rancid,0.44,0.913,0.663,0.0166,0.0,136.692,-7.944,0.134,0.189,3
9898,Sleigh Ride,https://open.spotify.com/embed/track/4s0tYJnBSApvZ2qfBZbbVP,spotify:track:4s0tYJnBSApvZ2qfBZbbVP,23,American Authors,0.629,0.897,0.486,0.0305,0.0,103.039,-5.267,0.0659,0.203,3
9899,Amba Sambhavi,https://open.spotify.com/embed/track/0o9mj8SERAKAwRSzSxrOnp,spotify:track:0o9mj8SERAKAwRSzSxrOnp,16,"Smitha, Nihal",0.616,0.577,0.387,0.415,6.1e-05,110.011,-8.832,0.0282,0.196,3
9900,"My Name Is Billa (From ""Billa"")",https://open.spotify.com/embed/track/1KE8R4uTm0IzwAzkBufKkK,spotify:track:1KE8R4uTm0IzwAzkBufKkK,49,Ranjith Govind,0.791,0.78,0.484,0.0116,1.05e-05,133.009,-6.657,0.0722,0.0766,3
9908,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",https://open.spotify.com/embed/track/5b2bu6yyATC1zMXDGScJ2d,spotify:track:5b2bu6yyATC1zMXDGScJ2d,61,David Guetta,0.596,0.73,0.525,0.24,0.0,85.979,-4.091,0.151,0.325,3
9915,Lose Control,https://open.spotify.com/embed/track/1jCSFZC983UjiZLYkrmrf1,spotify:track:1jCSFZC983UjiZLYkrmrf1,12,King Topher,0.883,0.861,0.31,0.0356,0.0882,124.998,-4.071,0.157,0.0816,3
9936,Don't Call Me White,https://open.spotify.com/embed/track/0cntShbC3GmWXygfH98brk,spotify:track:0cntShbC3GmWXygfH98brk,52,NOFX,0.329,0.919,0.319,2.2e-05,9.7e-05,93.078,-8.215,0.0754,0.351,3
9937,AGUARDIENTE,https://open.spotify.com/embed/track/6jhB0WW148mVOX7VuV2ga0,spotify:track:6jhB0WW148mVOX7VuV2ga0,78,Myke Towers,0.865,0.785,0.36,0.0465,3.51e-06,92.027,-4.132,0.12,0.11,3
9943,Tightrope,https://open.spotify.com/embed/track/44psOy0D0SP8rcIiUgKgBs,spotify:track:44psOy0D0SP8rcIiUgKgBs,52,WALK THE MOON,0.467,0.794,0.589,8.39e-05,0.00204,162.435,-6.174,0.0349,0.103,3
9950,Special (feat. SZA),https://open.spotify.com/embed/track/0rc1HCVoReqzzXF9jssqZk,spotify:track:0rc1HCVoReqzzXF9jssqZk,79,Lizzo,0.464,0.724,0.303,0.0188,0.0,82.526,-5.019,0.0705,0.679,3
9962,Miss You (feat. GG Magree) - Seven Lions and Gem & Tauri Remix,https://open.spotify.com/embed/track/2NUG19cLueD671fKgtGpIp,spotify:track:2NUG19cLueD671fKgtGpIp,48,Seven Lions,0.542,0.913,0.272,0.0147,0.00291,122.039,-5.534,0.043,0.254,3
9963,Shinunoga E-Wa,https://open.spotify.com/embed/track/0o9zmvc5f3EFApU52PPIyW,spotify:track:0o9zmvc5f3EFApU52PPIyW,85,Fujii Kaze,0.6,0.76,0.519,0.166,4.09e-05,158.078,-6.124,0.0452,0.189,3
9965,Lies,https://open.spotify.com/embed/track/3tBOduABygszf71Q5e8Rpk,spotify:track:3tBOduABygszf71Q5e8Rpk,34,Terrace Martin,0.708,0.808,0.315,0.114,0.351,105.039,-6.36,0.0294,0.162,3
9974,Gucci,https://open.spotify.com/embed/track/4g92HssasRkeh512kmMbUd,spotify:track:4g92HssasRkeh512kmMbUd,48,Jessi,0.321,0.749,0.15,0.00663,1.53e-05,98.119,-3.755,0.0693,0.166,3
9982,WHO AM I TO YOU,https://open.spotify.com/embed/track/29g22zgl7BL9P7LJV0yqUp,spotify:track:29g22zgl7BL9P7LJV0yqUp,25,Kenneth Amores,0.574,0.316,0.113,0.0989,8.53e-05,112.03,-13.952,0.0307,0.365,3
9986,Haunted,https://open.spotify.com/embed/track/1toNKayLMeCcVlsLGXJl7n,spotify:track:1toNKayLMeCcVlsLGXJl7n,68,Laura Les,0.51,0.817,0.547,0.000654,0.0344,169.481,-8.666,0.0373,0.146,3
9987,I Miss You,https://open.spotify.com/embed/track/1AdYZ6X00nXmO613Y7GJOl,spotify:track:1AdYZ6X00nXmO613Y7GJOl,74,blink-182,0.423,0.714,0.593,0.00113,6.28e-06,110.017,-8.295,0.045,0.0855,3
10004,Motions,https://open.spotify.com/embed/track/4UBrxx5aLbYQWCe5xoCKxv,spotify:track:4UBrxx5aLbYQWCe5xoCKxv,26,NIKKAELA,0.717,0.531,0.32,0.353,0.00522,97.104,-6.906,0.0338,0.105,3
10014,Harder State Of Mind,https://open.spotify.com/embed/track/3QeEf7TMugwZkmn0hPmXio,spotify:track:3QeEf7TMugwZkmn0hPmXio,61,D-Block & S-te-Fan,0.515,0.94,0.284,0.0044,1.06e-05,150.051,-2.452,0.0478,0.23,3
10015,Muskurahat,https://open.spotify.com/embed/track/6oURWs2pULRYC9JAhLEaw8,spotify:track:6oURWs2pULRYC9JAhLEaw8,63,Mitraz,0.681,0.667,0.372,0.0344,0.000187,100.001,-7.339,0.0345,0.0943,3
10016,Run Boy Run,https://open.spotify.com/embed/track/0boS4e6uXwp3zAvz1mLxZS,spotify:track:0boS4e6uXwp3zAvz1mLxZS,71,Woodkid,0.506,0.959,0.34,0.084,0.000655,133.996,-5.264,0.102,0.135,3
10017,No Tomorrow,https://open.spotify.com/embed/track/4KaYnQBP5CUorQKKuKmRUO,spotify:track:4KaYnQBP5CUorQKKuKmRUO,48,Camo & Krooked,0.322,0.651,0.168,0.0116,6.35e-06,86.351,-0.137,0.0333,0.14,3
10024,Setting the World On Fire (with P!NK),https://open.spotify.com/embed/track/7AclP0W2jy6yrbvBiC4prQ,spotify:track:7AclP0W2jy6yrbvBiC4prQ,59,Kenny Chesney,0.61,0.822,0.437,0.0171,1.88e-06,93.993,-4.422,0.0355,0.093,3
10027,This Side of Paradise,https://open.spotify.com/embed/track/79EkGysjP2dL5GdpeQjRxT,spotify:track:79EkGysjP2dL5GdpeQjRxT,80,Coyote Theory,0.306,0.664,0.321,0.432,7.5e-06,158.283,-6.07,0.0276,0.135,3
10041,Big Balls,https://open.spotify.com/embed/track/2KmSnPWWCIsEomVsKnbE1a,spotify:track:2KmSnPWWCIsEomVsKnbE1a,57,AC/DC,0.62,0.634,0.415,0.432,0.0,107.066,-6.324,0.198,0.604,3
10042,Fire In Detroit,https://open.spotify.com/embed/track/7oUnKsa84QuvSUZ6ssNNdI,spotify:track:7oUnKsa84QuvSUZ6ssNNdI,32,Adrian Younge,0.287,0.672,0.518,0.0534,0.0563,81.479,-10.615,0.0375,0.0859,3
10047,TALK LESS,https://open.spotify.com/embed/track/2FdHYqak0QNYVvvvYfTKLN,spotify:track:2FdHYqak0QNYVvvvYfTKLN,48,Ranjit Bawa,0.809,0.641,0.334,0.0492,0.0,102.006,-5.939,0.0501,0.212,3
10049,Water (feat. Rostam),https://open.spotify.com/embed/track/4WuDLbPWqwjyRvJK2jRCPS,spotify:track:4WuDLbPWqwjyRvJK2jRCPS,50,Ra Ra Riot,0.575,0.848,0.42,0.131,0.0,159.941,-4.297,0.0885,0.11,3
10050,Build A Bridge,https://open.spotify.com/embed/track/4qWOEeCDVLZPXGzgxE8F7D,spotify:track:4qWOEeCDVLZPXGzgxE8F7D,48,Limp Bizkit,0.574,0.754,0.216,0.0589,0.000292,75.203,-5.606,0.0332,0.127,3
10051,Tiny's Journey,https://open.spotify.com/embed/track/1eiT2gfjD3Yv3mjqj2sM8v,spotify:track:1eiT2gfjD3Yv3mjqj2sM8v,31,Kenan Thompson,0.695,0.637,0.378,0.0664,0.0,82.202,-7.637,0.568,0.0677,3
10053,Misery,https://open.spotify.com/embed/track/1gofFAslBqWqeZ1F73GaJe,spotify:track:1gofFAslBqWqeZ1F73GaJe,50,blink-182,0.463,0.949,0.577,0.00814,1.3e-05,162.02,-3.092,0.0978,0.601,3
10057,Paranoid,https://open.spotify.com/embed/track/0WTc2jsUgF4Y2MOz0aYvsR,spotify:track:0WTc2jsUgF4Y2MOz0aYvsR,62,Megadeth,0.355,0.973,0.628,0.000359,0.154,187.385,-7.004,0.071,0.142,3
10062,Everything Now,https://open.spotify.com/embed/track/7KsZHCfOitA5V9oQYVdltG,spotify:track:7KsZHCfOitA5V9oQYVdltG,60,Arcade Fire,0.548,0.865,0.61,0.00171,0.000449,116.046,-5.325,0.0302,0.457,3
10064,Miscreant - Heliotype's Balearic Bass Remix,https://open.spotify.com/embed/track/3Js12ds5PVzgbhJevHsCb0,spotify:track:3Js12ds5PVzgbhJevHsCb0,10,Conjure One,0.594,0.807,0.135,0.00544,0.216,122.023,-9.255,0.0307,0.0434,3
10068,Trying New Foods,https://open.spotify.com/embed/track/7Go2RKeKgTkwhZ7i2r931R,spotify:track:7Go2RKeKgTkwhZ7i2r931R,6,Netflix Jr.,0.611,0.749,0.292,0.0207,0.00354,159.979,-8.213,0.0361,0.498,3
10073,Hey Big Man,https://open.spotify.com/embed/track/6jgkLS7ADwuNskZyQ4cNbm,spotify:track:6jgkLS7ADwuNskZyQ4cNbm,53,100 gecs,0.466,0.975,0.362,0.0767,3.08e-06,180.221,1.257,0.604,0.458,3
10075,Welcome To The Circus,https://open.spotify.com/embed/track/1linrfCmITmQHs4enAxTUY,spotify:track:1linrfCmITmQHs4enAxTUY,68,Five Finger Death Punch,0.489,0.987,0.297,7.62e-05,0.0,139.982,-4.57,0.0806,0.788,3
10076,A Winter Lullaby,https://open.spotify.com/embed/track/7hiMwoo7wXdbYxu87ckhYS,spotify:track:7hiMwoo7wXdbYxu87ckhYS,9,Marion Meadows,0.504,0.513,0.0697,0.129,0.000837,109.914,-6.396,0.0257,0.0662,3
10082,Let Her Go,https://open.spotify.com/embed/track/1KxwZYyzWNyZSRyErj2ojT,spotify:track:1KxwZYyzWNyZSRyErj2ojT,74,Passenger,0.479,0.545,0.243,0.365,0.0,74.897,-7.346,0.0688,0.0963,3
10083,Kar Har Maidaan Fateh,https://open.spotify.com/embed/track/7gZwhDmzciskHbZemjf931,spotify:track:7gZwhDmzciskHbZemjf931,52,Sukhwinder Singh,0.557,0.821,0.184,0.0189,0.0,170.022,-7.794,0.0573,0.0863,3
10087,If Not This Time,https://open.spotify.com/embed/track/6PKIEPXO7B1tIH1XMUy3fV,spotify:track:6PKIEPXO7B1tIH1XMUy3fV,22,Fifty Foot Hose,0.298,0.618,0.32,0.262,0.00779,171.174,-9.129,0.0338,0.112,3
10089,Never Catch Me,https://open.spotify.com/embed/track/1KOqY0QTSadQFRgbNw1sLh,spotify:track:1KOqY0QTSadQFRgbNw1sLh,55,Flying Lotus,0.526,0.936,0.283,0.316,0.000417,81.305,-4.576,0.262,0.261,3
10098,Jailbreak,https://open.spotify.com/embed/track/5UKeFkVeUfvP6S43I8s9mt,spotify:track:5UKeFkVeUfvP6S43I8s9mt,60,AC/DC,0.572,0.835,0.591,0.00953,0.0144,131.567,-5.552,0.079,0.012,3
10099,Downfall,https://open.spotify.com/embed/track/76xddM2irVQCbuBoVbaElZ,spotify:track:76xddM2irVQCbuBoVbaElZ,60,TRUSTcompany,0.31,0.94,0.454,0.000106,2.21e-06,128.682,-3.395,0.106,0.205,3
10100,I Don't Care - Single Version,https://open.spotify.com/embed/track/7ewT0nLFkMD8ONbRibePr9,spotify:track:7ewT0nLFkMD8ONbRibePr9,61,Fall Out Boy,0.55,0.938,0.433,0.00171,2.18e-05,133.99,-3.556,0.0522,0.555,3
10106,This Hell,https://open.spotify.com/embed/track/6A6yKpsgFr4gIKd7gsfHhm,spotify:track:6A6yKpsgFr4gIKd7gsfHhm,56,Rina Sawayama,0.628,0.85,0.472,0.0047,4.81e-06,120.995,-3.709,0.0373,0.124,3
10107,Ennai Kollathey,https://open.spotify.com/embed/track/6I1nER2VxG6uyodGFnVswe,spotify:track:6I1nER2VxG6uyodGFnVswe,32,Kumaresh,0.341,0.498,0.384,0.314,2.03e-05,99.021,-7.466,0.0291,0.237,3
10120,Shake The Place,https://open.spotify.com/embed/track/6UrcpxooHisuiZHZUa6cwU,spotify:track:6UrcpxooHisuiZHZUa6cwU,47,Machel Montano,0.651,0.952,0.348,0.165,4.84e-06,160.072,-2.789,0.151,0.0719,3
10124,"Swing, Swing",https://open.spotify.com/embed/track/003FTlCpBTM4eSqYSWPv4H,spotify:track:003FTlCpBTM4eSqYSWPv4H,66,The All-American Rejects,0.553,0.717,0.318,6.48e-05,0.128,127.947,-5.857,0.0318,0.0385,3
10128,Smoke,https://open.spotify.com/embed/track/4TaQ2FrgZ8cjjqHyXtdnrn,spotify:track:4TaQ2FrgZ8cjjqHyXtdnrn,16,Benlou,0.682,0.774,0.394,0.0103,0.0073,107.916,-7.31,0.0373,0.0676,3
10129,Forget You,https://open.spotify.com/embed/track/5aFD0QPy4BQqUq39l0o5HD,spotify:track:5aFD0QPy4BQqUq39l0o5HD,48,Lemon & Herb,0.73,0.398,0.419,0.096,0.0458,121.944,-13.638,0.0465,0.0933,3
10130,Shoot This Bitch Up,https://open.spotify.com/embed/track/5diBidXq76CnTQb70AJhCQ,spotify:track:5diBidXq76CnTQb70AJhCQ,32,GMO Stax,0.648,0.479,0.326,0.044,5.71e-05,168.98,-5.928,0.258,0.0644,3
10131,DARKSIDE,https://open.spotify.com/embed/track/6xlOnm5MITIKtixzJW8R0j,spotify:track:6xlOnm5MITIKtixzJW8R0j,73,Neoni,0.533,0.714,0.454,0.31,1.58e-06,165.037,-6.472,0.0608,0.0869,3
10132,Soul Burn,https://open.spotify.com/embed/track/72STRbMtY5ypgxtEJ5v6OU,spotify:track:72STRbMtY5ypgxtEJ5v6OU,38,Neon Graves,0.362,0.922,0.298,4.96e-05,0.0101,113.966,-6.3,0.132,0.123,3
10136,Silenced By The Night,https://open.spotify.com/embed/track/6ovxhuEp4zsnJLvNKnQiBL,spotify:track:6ovxhuEp4zsnJLvNKnQiBL,49,Keane,0.515,0.809,0.237,0.00188,9.86e-06,111.985,-5.051,0.0288,0.0983,3
10143,Another Life,https://open.spotify.com/embed/track/0YZEYxd1oiqZRFhnnmTKKi,spotify:track:0YZEYxd1oiqZRFhnnmTKKi,71,Motionless In White,0.39,0.939,0.495,5.08e-05,0.0,161.997,-3.828,0.0787,0.0968,3
10148,Only,https://open.spotify.com/embed/track/4MRT0dDbhqFKl67WzhUbSw,spotify:track:4MRT0dDbhqFKl67WzhUbSw,70,Nicki Minaj,0.573,0.495,0.255,0.405,0.0,179.196,-7.245,0.592,0.0969,3
